Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),RPM (rpm),TPS (%),Fuel Open Time (ms),Ignition Angle (deg),Lambda (Lambda),Air Temp (deg),Coolant Temp (deg),Lat (Deg),Lng (Deg),Speed (mph),Oil Pressure (psi)
18,1684438319844,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
19,1684438319876,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
20,1684438319891,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
21,1684438319923,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
22,1684438319954,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
23,1684438319985,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
24,1684438320017,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
25,1684438320039,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
26,1684438320070,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
27,1684438320101,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
28,1684438320133,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
29,1684438320164,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
30,1684438320196,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
31,1684438320220,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
32,1684438320251,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
33,1684438320283,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
34,1684438320298,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
35,1684438320340,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
36,1684438320356,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
37,1684438320388,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
38,1684438320419,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
39,1684438320451,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
40,1684438320482,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
41,1684438320514,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
42,1684438320529,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
43,1684438320561,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
44,1684438320592,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
45,1684438320623,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
46,1684438320656,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
47,1684438320677,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
48,1684438320709,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
49,1684438320740,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
50,1684438320771,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
51,1684438320802,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
52,1684438320818,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
53,1684438320849,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
54,1684438320881,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
55,1684438320912,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
56,1684438320944,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
57,1684438320964,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
58,1684438320995,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
59,1684438321027,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
60,1684438321058,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
61,1684438321089,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
62,1684438321121,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
63,1684438321136,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
64,1684438321168,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
65,1684438321199,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
66,1684438321230,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
67,1684438321253,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
68,1684438321284,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
69,1684438321316,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
70,1684438321347,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
71,1684438321378,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
72,1684438321409,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
73,1684438321426,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
74,1684438321456,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
75,1684438321488,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
76,1684438321519,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
77,1684438321550,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
78,1684438321570,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
79,1684438321602,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
80,1684438321633,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
81,1684438321664,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
82,1684438321695,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
83,1684438321727,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
84,1684438321752,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
85,1684438321774,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
86,1684438321805,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
87,1684438321837,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
88,1684438321870,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
89,1684438321891,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
90,1684438321923,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
91,1684438321954,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
92,1684438321986,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
93,1684438322001,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
94,1684438322033,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
95,1684438322064,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
96,1684438322095,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
97,1684438322127,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
98,1684438322158,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
99,1684438322178,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
100,1684438322209,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
101,1684438322241,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
102,1684438322272,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
103,1684438322303,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
104,1684438322319,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
105,1684438322351,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
106,1684438322382,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
107,1684438322421,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
108,1684438322445,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
109,1684438322467,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
110,1684438322498,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
111,1684438322530,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
112,1684438322561,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
113,1684438322592,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
114,1684438322623,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
115,1684438322639,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
116,1684438322671,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
117,1684438322702,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
118,1684438322733,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
119,1684438322765,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
120,1684438322785,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
121,1684438322816,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
122,1684438322847,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
123,1684438322879,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
124,1684438322910,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
125,1684438322942,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
126,1684438322967,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
127,1684438322989,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
128,1684438323020,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
129,1684438323051,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
130,1684438323082,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
131,1684438323103,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
132,1684438323134,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
133,1684438323165,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
134,1684438323196,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
135,1684438323228,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
136,1684438323259,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
137,1684438323275,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
138,1684438323307,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
139,1684438323338,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
140,1684438323369,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
141,1684438323402,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
142,1684438323424,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
143,1684438323456,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
144,1684438323487,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
145,1684438323519,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
146,1684438323534,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
147,1684438323565,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
148,1684438323597,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
149,1684438323628,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
150,1684438323660,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
151,1684438323691,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
152,1684438323707,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
153,1684438323738,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
154,1684438323770,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
155,1684438323801,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
156,1684438323832,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
157,1684438323863,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
158,1684438323895,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
159,1684438323910,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
160,1684438323952,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
161,1684438323973,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
162,1684438323998,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
163,1684438324030,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
164,1684438324061,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
165,1684438324092,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
166,1684438324124,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
167,1684438324155,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
168,1684438324171,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
169,1684438324202,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
170,1684438324234,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
171,1684438324265,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
172,1684438324296,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
173,1684438324317,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
174,1684438324348,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
175,1684438324379,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
176,1684438324411,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
177,1684438324443,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
178,1684438324474,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
179,1684438324500,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
180,1684438324521,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
181,1684438324552,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
182,1684438324583,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
183,1684438324616,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
184,1684438324638,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
185,1684438324669,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
186,1684438324700,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
187,1684438324732,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
188,1684438324748,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
189,1684438324779,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
190,1684438324810,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
191,1684438324842,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
192,1684438324873,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
193,1684438324895,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
194,1684438324924,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
195,1684438324955,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
196,1684438324987,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
197,1684438325018,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
198,1684438325049,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
199,1684438325080,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
200,1684438325096,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
201,1684438325127,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
202,1684438325159,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
203,1684438325190,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
204,1684438325212,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
205,1684438325244,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
206,1684438325275,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
207,1684438325307,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
208,1684438325338,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
209,1684438325369,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
210,1684438325385,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
211,1684438325417,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
212,1684438325448,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
213,1684438325480,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
214,1684438325511,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
215,1684438325542,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
216,1684438325558,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
217,1684438325599,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
218,1684438325621,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
219,1684438325652,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
220,1684438325683,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
221,1684438325715,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
222,1684438325731,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
223,1684438325762,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
224,1684438325793,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
225,1684438325830,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
226,1684438325851,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
227,1684438325883,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
228,1684438325914,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
229,1684438325945,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
230,1684438325976,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
231,1684438325992,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
232,1684438326023,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
233,1684438326055,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
234,1684438326086,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
235,1684438326117,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
236,1684438326138,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
237,1684438326170,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
238,1684438326201,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
239,1684438326232,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
240,1684438326263,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
241,1684438326279,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
242,1684438326310,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
243,1684438326342,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
244,1684438326373,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
245,1684438326405,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
246,1684438326428,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
247,1684438326459,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
248,1684438326490,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
249,1684438326521,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
250,1684438326553,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
251,1684438326568,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
252,1684438326600,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
253,1684438326631,2291.0,11.7,23.9,10.0,0.641,91.6,179.8,0.0,0.0,0.0,5.3625
