Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),RPM (rpm),TPS (%),Fuel Open Time (ms),Ignition Angle (deg),Lambda (Lambda),Air Temp (deg),Coolant Temp (deg),Lat (Deg),Lng (Deg),Speed (mph),Oil Pressure (psi)
0,1684439899620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1684439899635,1941.0,12.1,27.9,10.0,1.079,91.6,178.0,0.0,0.0,0.0,7.687501
2,1684439899666,2264.0,11.8,24.2,10.0,1.067,91.6,178.0,0.0,0.0,0.0,7.687501
3,1684439899698,2264.0,11.8,24.2,10.0,1.09,91.6,178.0,0.0,0.0,0.0,7.687501
4,1684439899729,2380.0,11.900001,23.9,10.0,1.09,91.6,178.0,0.0,0.0,0.0,7.687501
5,1684439899750,2351.0,11.8,23.7,10.0,0.984,91.6,178.0,0.0,0.0,0.0,10.387501
6,1684439899782,2068.0,11.7,24.1,10.0,0.994,91.6,178.0,0.0,0.0,0.0,10.387501
7,1684439899813,2068.0,11.7,24.1,10.0,0.998,91.6,178.0,0.0,0.0,0.0,8.2875
8,1684439899844,2207.0,11.900001,24.300001,10.0,1.0,91.6,178.0,0.0,0.0,0.0,8.2875
9,1684439899875,2207.0,11.900001,24.300001,10.0,1.0,91.6,178.0,0.0,0.0,0.0,8.2875
10,1684439899891,2237.0,11.900001,23.9,10.0,1.108,91.6,178.0,0.0,0.0,0.0,8.2875
11,1684439899922,2237.0,11.900001,23.9,10.0,1.108,91.6,178.0,0.0,0.0,0.0,10.012501
12,1684439899954,2179.0,12.1,24.0,10.0,1.053,91.6,178.0,0.0,0.0,0.0,10.012501
13,1684439899985,2179.0,12.1,24.0,10.0,1.026,91.6,178.0,0.0,0.0,0.0,10.012501
14,1684439900016,2179.0,12.1,24.0,10.0,1.026,91.6,178.0,0.0,0.0,0.0,10.012501
15,1684439900048,2179.0,12.1,24.0,10.0,1.026,91.6,178.0,0.0,0.0,0.0,10.012501
16,1684439900063,2106.0,12.1,24.6,10.0,1.01,91.6,178.0,0.0,0.0,0.0,10.012501
17,1684439900095,2106.0,12.1,24.6,10.0,1.01,91.6,178.0,0.0,0.0,0.0,10.012501
18,1684439900126,2106.0,12.1,24.6,10.0,1.01,91.6,178.0,0.0,0.0,0.0,10.012501
19,1684439900157,2106.0,12.1,24.6,10.0,1.005,91.6,178.0,0.0,0.0,0.0,10.012501
20,1684439900188,2056.0,12.1,24.9,10.0,1.005,91.6,178.0,0.0,0.0,0.0,10.012501
21,1684439900220,2056.0,12.1,24.9,10.0,1.005,91.6,178.0,0.0,0.0,0.0,8.587502
22,1684439900251,2056.0,12.1,24.9,10.0,1.005,91.6,178.0,0.0,0.0,0.0,8.587502
23,1684439900277,2017.0,12.1,25.5,10.0,1.028,91.6,178.0,0.0,0.0,0.0,8.587502
24,1684439900298,2017.0,12.1,25.5,10.0,1.028,91.6,178.0,0.0,0.0,0.0,8.587502
25,1684439900330,1965.0,12.1,25.6,10.0,1.028,91.6,178.0,0.0,0.0,0.0,8.587502
26,1684439900356,1965.0,12.1,25.6,10.0,1.076,91.6,178.0,0.0,0.0,0.0,8.587502
27,1684439900387,1973.0,12.1,26.0,10.0,1.076,91.6,178.0,0.0,0.0,0.0,8.587502
28,1684439900419,1973.0,12.1,26.0,10.0,1.076,91.6,178.0,0.0,0.0,0.0,8.587502
29,1684439900451,1973.0,12.1,26.0,10.0,1.114,91.6,178.0,0.0,0.0,0.0,8.587502
30,1684439900483,1973.0,12.1,26.0,10.0,1.114,91.6,178.0,0.0,0.0,0.0,8.587502
31,1684439900507,1953.0,12.1,26.4,10.0,1.114,91.6,178.0,0.0,0.0,0.0,7.875001
32,1684439900538,1953.0,12.1,26.4,10.0,1.114,91.6,178.0,0.0,0.0,0.0,7.875001
33,1684439900570,1953.0,12.1,26.4,10.0,1.109,91.6,178.0,0.0,0.0,0.0,7.875001
34,1684439900595,1921.0,12.1,26.2,10.0,1.109,91.6,178.0,0.0,0.0,0.0,7.875001
35,1684439900617,1921.0,12.1,26.2,10.0,1.109,91.6,178.0,0.0,0.0,0.0,7.875001
36,1684439900645,1921.0,12.1,26.2,10.0,1.101,91.6,178.0,0.0,0.0,0.0,7.875001
37,1684439900676,2238.0,12.0,25.4,10.0,1.101,91.6,178.0,0.0,0.0,0.0,7.875001
38,1684439900707,2238.0,12.0,25.4,10.0,1.101,91.6,178.0,0.0,0.0,0.0,9.600001
39,1684439900738,2238.0,12.0,25.4,10.0,1.15,91.6,178.0,0.0,0.0,0.0,9.600001
40,1684439900770,2177.0,12.1,24.4,10.0,1.15,91.6,178.0,0.0,0.0,0.0,9.600001
41,1684439900801,2177.0,12.1,24.4,10.0,1.168,91.6,178.0,0.0,0.0,0.0,9.600001
42,1684439900817,2177.0,12.1,24.4,10.0,1.168,91.6,178.0,0.0,0.0,0.0,9.600001
43,1684439900848,2177.0,12.1,24.4,10.0,1.096,91.6,178.0,0.0,0.0,0.0,9.600001
44,1684439900879,2084.0,12.1,24.9,10.0,1.096,91.6,178.0,0.0,0.0,0.0,9.600001
45,1684439900911,2084.0,12.1,24.9,10.0,1.096,91.6,178.0,0.0,0.0,0.0,9.600001
46,1684439900942,2084.0,12.1,24.9,10.0,1.05,91.6,178.0,0.0,0.0,0.0,9.600001
47,1684439900963,2125.0,12.1,25.4,10.0,1.05,91.6,178.0,0.0,0.0,0.0,9.600001
48,1684439900994,2125.0,12.1,25.4,10.0,1.05,91.6,178.0,0.0,0.0,0.0,9.600001
49,1684439901025,2125.0,12.1,25.4,10.0,1.05,91.6,178.0,0.0,0.0,0.0,9.675
50,1684439901057,2125.0,12.1,25.4,10.0,1.055,91.6,178.0,0.0,0.0,0.0,9.675
51,1684439901088,2278.0,12.1,24.0,10.0,1.055,91.6,178.0,0.0,0.0,0.0,9.675
52,1684439901119,2278.0,12.1,24.0,10.0,1.055,91.6,178.0,0.0,0.0,0.0,9.675
53,1684439901145,2278.0,12.1,24.0,10.0,1.055,91.6,178.0,0.0,0.0,0.0,9.675
54,1684439901167,2412.0,12.1,24.0,10.0,1.163,91.6,178.0,0.0,0.0,0.0,9.675
55,1684439901198,2412.0,12.1,24.0,10.0,1.163,91.6,178.0,0.0,0.0,0.0,9.675
56,1684439901229,2412.0,12.1,24.0,10.0,1.163,91.6,178.0,0.0,0.0,0.0,9.675
57,1684439901261,2414.0,12.2,23.800001,10.2,1.106,91.6,178.0,0.0,0.0,0.0,9.675
58,1684439901292,2414.0,12.2,23.800001,10.2,1.102,91.6,178.0,0.0,0.0,0.0,9.675
59,1684439901308,2414.0,12.2,23.800001,10.2,1.102,91.6,178.0,0.0,0.0,0.0,10.387501
60,1684439901339,2414.0,12.2,23.800001,10.2,1.102,91.6,178.0,0.0,0.0,0.0,10.387501
61,1684439901371,2340.0,12.1,23.800001,10.0,1.066,91.6,178.0,0.0,0.0,0.0,10.387501
62,1684439901403,2340.0,12.1,23.800001,10.0,1.066,91.6,178.0,0.0,0.0,0.0,10.387501
63,1684439901434,2340.0,12.1,23.800001,10.0,1.066,91.6,178.0,0.0,0.0,0.0,10.387501
64,1684439901465,2340.0,12.1,23.800001,10.0,1.02,91.6,178.0,0.0,0.0,0.0,10.387501
65,1684439901481,2340.0,12.1,23.800001,10.0,1.02,91.6,178.0,0.0,0.0,0.0,10.387501
66,1684439901513,2340.0,12.1,23.800001,10.0,1.02,91.6,178.0,0.0,0.0,0.0,9.375002
67,1684439901544,2340.0,12.1,23.800001,10.0,1.012,91.6,178.0,0.0,0.0,0.0,9.375002
68,1684439901575,2123.0,12.1,24.4,10.0,1.012,91.6,178.0,0.0,0.0,0.0,9.375002
69,1684439901607,2123.0,12.1,24.4,10.0,1.007,91.6,178.0,0.0,0.0,0.0,9.375002
70,1684439901638,2123.0,12.1,24.4,10.0,1.007,91.6,178.0,0.0,0.0,0.0,9.375002
71,1684439901669,2123.0,12.1,24.4,10.0,1.005,91.6,178.0,0.0,0.0,0.0,9.375002
72,1684439901695,2027.0,12.1,25.0,10.0,1.005,91.6,178.0,0.0,0.0,0.0,9.375002
73,1684439901717,2027.0,12.1,25.0,10.0,1.005,91.6,178.0,0.0,0.0,0.0,9.375002
74,1684439901748,2027.0,12.1,25.0,10.0,1.015,91.6,178.0,0.0,0.0,0.0,9.375002
75,1684439901779,2289.0,12.1,24.0,10.0,1.015,91.6,178.0,0.0,0.0,0.0,9.375002
76,1684439901811,2289.0,12.1,24.0,10.0,1.015,91.6,178.0,0.0,0.0,0.0,10.200001
77,1684439901842,2289.0,12.1,24.0,10.0,1.015,91.6,178.0,0.0,0.0,0.0,10.200001
78,1684439901858,2289.0,12.1,24.0,10.0,1.139,91.6,178.0,0.0,0.0,0.0,10.200001
79,1684439901889,2419.0,12.1,24.0,10.3,1.139,91.6,178.0,0.0,0.0,0.0,10.200001
80,1684439901921,2419.0,12.1,24.0,10.3,1.139,91.6,178.0,0.0,0.0,0.0,10.200001
81,1684439901952,2419.0,12.1,24.0,10.3,1.103,91.6,178.0,0.0,0.0,0.0,10.200001
82,1684439901983,2453.0,12.1,24.2,11.2,1.103,91.6,178.0,0.0,0.0,0.0,10.200001
83,1684439902015,2453.0,12.1,24.2,11.2,1.103,91.6,178.0,0.0,0.0,0.0,10.200001
84,1684439902046,2453.0,12.1,24.2,11.2,1.036,91.6,178.0,0.0,0.0,0.0,10.200001
85,1684439902061,2364.0,12.1,23.9,10.0,1.036,91.6,178.0,0.0,0.0,0.0,10.200001
86,1684439902093,2364.0,12.1,23.9,10.0,1.019,91.6,178.0,0.0,0.0,0.0,10.200001
87,1684439902124,2364.0,12.1,23.9,10.0,1.019,91.6,178.0,0.0,0.0,0.0,10.800002
88,1684439902155,2364.0,12.1,23.9,10.0,1.016,91.6,178.0,0.0,0.0,0.0,10.800002
89,1684439902186,2407.0,12.1,23.9,10.0,1.016,91.6,178.0,0.0,0.0,0.0,10.800002
90,1684439902218,2407.0,12.1,23.9,10.0,1.016,91.6,178.0,0.0,0.0,0.0,10.800002
91,1684439902243,2407.0,12.1,23.9,10.0,1.048,91.6,178.0,0.0,0.0,0.0,10.800002
92,1684439902265,2347.0,12.0,23.9,10.0,1.048,91.6,178.0,0.0,0.0,0.0,10.800002
93,1684439902296,2347.0,12.0,23.9,10.0,1.048,91.6,178.0,0.0,0.0,0.0,10.800002
94,1684439902327,2347.0,12.0,23.9,10.0,1.048,91.6,178.0,0.0,0.0,0.0,10.687501
95,1684439902359,2335.0,12.0,23.800001,10.0,1.021,91.6,178.0,0.0,0.0,0.0,10.687501
96,1684439902390,2335.0,12.0,23.800001,10.0,1.015,91.6,178.0,0.0,0.0,0.0,10.687501
97,1684439902422,2335.0,12.0,23.800001,10.0,1.015,91.6,178.0,0.0,0.0,0.0,10.687501
98,1684439902438,2335.0,12.0,23.800001,10.0,1.015,91.6,178.0,0.0,0.0,0.0,10.687501
99,1684439902470,2335.0,12.0,23.800001,10.0,1.015,89.8,179.8,0.0,0.0,0.0,10.687501
100,1684439902501,2335.0,12.0,23.800001,10.0,1.015,89.8,179.8,0.0,0.0,0.0,10.687501
101,1684439902532,2335.0,12.0,23.800001,10.0,1.015,89.8,179.8,0.0,0.0,0.0,10.687501
102,1684439902564,2304.0,12.0,23.800001,10.0,1.013,89.8,179.8,0.0,0.0,0.0,10.687501
103,1684439902595,2304.0,12.0,23.800001,10.0,1.013,89.8,179.8,0.0,0.0,0.0,10.687501
104,1684439902610,2304.0,12.0,23.800001,10.0,1.013,89.8,179.8,0.0,0.0,0.0,10.200001
105,1684439902642,2304.0,12.0,23.800001,10.0,1.013,89.8,179.8,0.0,0.0,0.0,10.200001
106,1684439902683,2152.0,12.1,24.300001,10.0,1.004,89.8,179.8,0.0,0.0,0.0,10.200001
107,1684439902705,2152.0,12.1,24.300001,10.0,1.004,89.8,179.8,0.0,0.0,0.0,10.200001
108,1684439902736,2076.0,12.1,24.6,10.0,1.004,89.8,179.8,0.0,0.0,0.0,10.200001
109,1684439902767,2076.0,12.1,24.6,10.0,1.004,89.8,179.8,0.0,0.0,0.0,10.200001
110,1684439902799,2078.0,12.1,24.7,10.0,1.004,89.8,179.8,0.0,0.0,0.0,10.200001
111,1684439902814,2078.0,12.1,24.7,10.0,1.004,89.8,179.8,0.0,0.0,0.0,10.200001
112,1684439902846,2078.0,12.1,24.7,10.0,1.008,89.8,179.8,0.0,0.0,0.0,10.200001
113,1684439902877,2071.0,12.0,25.1,10.0,1.008,89.8,179.8,0.0,0.0,0.0,10.200001
114,1684439902908,2071.0,12.0,25.1,10.0,1.019,89.8,179.8,0.0,0.0,0.0,8.587502
115,1684439902939,2071.0,12.0,25.1,10.0,1.019,89.8,179.8,0.0,0.0,0.0,8.587502
116,1684439902971,2071.0,12.0,25.1,10.0,1.04,89.8,179.8,0.0,0.0,0.0,8.587502
117,1684439903002,2004.0,12.1,25.5,10.0,1.04,89.8,179.8,0.0,0.0,0.0,8.587502
118,1684439903018,2004.0,12.1,25.5,10.0,1.04,89.8,179.8,0.0,0.0,0.0,8.587502
119,1684439903047,2004.0,12.1,25.5,10.0,1.097,89.8,179.8,0.0,0.0,0.0,8.587502
120,1684439903079,1893.0,12.1,26.0,10.0,1.097,89.8,179.8,0.0,0.0,0.0,8.587502
121,1684439903110,1893.0,12.1,26.0,10.0,1.097,89.8,179.8,0.0,0.0,0.0,7.8
122,1684439903141,1893.0,12.1,26.0,10.0,1.123,89.8,179.8,0.0,0.0,0.0,7.8
123,1684439903172,1821.0,12.0,27.0,10.0,1.123,89.8,179.8,0.0,0.0,0.0,7.8
124,1684439903204,1821.0,12.0,27.0,10.0,1.117,89.8,179.8,0.0,0.0,0.0,7.687501
125,1684439903220,1821.0,12.0,27.0,10.0,1.117,89.8,179.8,0.0,0.0,0.0,7.687501
126,1684439903251,1821.0,12.0,27.0,10.0,1.124,89.8,179.8,0.0,0.0,0.0,7.687501
127,1684439903283,2249.0,12.0,25.6,10.0,1.124,89.8,179.8,0.0,0.0,0.0,7.687501
128,1684439903314,2249.0,12.0,25.6,10.0,1.124,89.8,179.8,0.0,0.0,0.0,7.687501
129,1684439903346,2249.0,12.0,25.6,10.0,1.168,89.8,179.8,0.0,0.0,0.0,7.687501
130,1684439903365,2390.0,12.0,24.0,10.400001,1.168,89.8,179.8,0.0,0.0,0.0,7.687501
131,1684439903397,2390.0,12.0,24.0,10.400001,1.168,89.8,179.8,0.0,0.0,0.0,7.687501
132,1684439903429,2390.0,12.0,24.0,10.400001,1.168,89.8,179.8,0.0,0.0,0.0,10.800002
133,1684439903460,2390.0,12.0,24.0,10.400001,1.168,89.8,179.8,0.0,0.0,0.0,10.800002
134,1684439903491,2399.0,12.1,24.1,10.7,1.168,89.8,179.8,0.0,0.0,0.0,10.800002
135,1684439903522,2399.0,12.1,24.1,10.7,1.168,89.8,179.8,0.0,0.0,0.0,10.800002
136,1684439903538,2491.0,12.1,23.9,10.2,1.017,89.8,179.8,0.0,0.0,0.0,10.800002
137,1684439903569,2427.0,12.1,24.1,10.7,1.017,89.8,179.8,0.0,0.0,0.0,10.800002
138,1684439903600,2427.0,12.1,24.1,10.7,1.017,89.8,179.8,0.0,0.0,0.0,10.800002
139,1684439903632,2427.0,12.1,24.1,10.7,1.017,89.8,179.8,0.0,0.0,0.0,10.800002
140,1684439903663,2494.0,12.1,24.2,11.3,1.014,89.8,179.8,0.0,0.0,0.0,10.800002
141,1684439903695,2494.0,12.1,24.2,11.3,1.012,89.8,179.8,0.0,0.0,0.0,10.800002
142,1684439903710,2494.0,12.1,24.2,11.3,1.012,89.8,179.8,0.0,0.0,0.0,10.987501
143,1684439903741,2494.0,12.1,24.2,11.3,1.012,89.8,179.8,0.0,0.0,0.0,10.987501
144,1684439903773,2518.0,12.1,24.1,11.0,1.015,89.8,179.8,0.0,0.0,0.0,10.987501
145,1684439903805,2518.0,12.1,24.1,11.0,1.015,89.8,179.8,0.0,0.0,0.0,10.987501
146,1684439903836,2518.0,12.1,24.1,11.0,1.015,89.8,179.8,0.0,0.0,0.0,10.987501
147,1684439903867,2512.0,12.0,24.2,11.3,1.001,89.8,179.8,0.0,0.0,0.0,10.987501
148,1684439903899,2512.0,12.0,24.2,11.3,1.001,89.8,179.8,0.0,0.0,0.0,10.987501
149,1684439903914,2512.0,12.0,24.2,11.3,1.001,89.8,179.8,0.0,0.0,0.0,11.212501
150,1684439903946,2512.0,12.0,24.2,11.3,0.998,89.8,179.8,0.0,0.0,0.0,11.212501
151,1684439903977,2467.0,12.1,24.1,10.900001,0.99,89.8,179.8,0.0,0.0,0.0,11.212501
152,1684439904008,2467.0,12.1,24.1,10.900001,0.99,89.8,179.8,0.0,0.0,0.0,10.987501
153,1684439904040,2467.0,12.1,24.1,10.900001,0.99,89.8,179.8,0.0,0.0,0.0,10.987501
154,1684439904071,2467.0,12.1,24.1,10.900001,0.984,89.8,179.8,0.0,0.0,0.0,10.987501
155,1684439904102,2384.0,12.1,24.0,10.400001,0.984,89.8,179.8,0.0,0.0,0.0,10.987501
156,1684439904118,2384.0,12.1,24.0,10.400001,0.984,89.8,179.8,0.0,0.0,0.0,10.987501
157,1684439904150,2384.0,12.1,24.0,10.400001,0.984,89.8,179.8,0.0,0.0,0.0,10.987501
158,1684439904181,2383.0,12.0,24.0,10.400001,0.984,89.8,179.8,0.0,0.0,0.0,10.987501
159,1684439904213,2383.0,12.0,24.0,10.400001,0.984,89.8,179.8,0.0,0.0,0.0,10.500001
160,1684439904243,2383.0,12.0,24.0,10.400001,0.993,89.8,179.8,0.0,0.0,0.0,10.500001
161,1684439904275,2409.0,11.900001,24.0,10.7,0.993,89.8,179.8,0.0,0.0,0.0,10.500001
162,1684439904290,2409.0,11.900001,24.0,10.7,1.006,89.8,179.8,0.0,0.0,0.0,10.500001
163,1684439904322,2409.0,11.900001,24.0,10.7,1.006,89.8,179.8,0.0,0.0,0.0,10.500001
164,1684439904353,2409.0,11.900001,24.0,10.7,1.005,89.8,179.8,0.0,0.0,0.0,10.500001
165,1684439904384,2446.0,12.1,24.2,11.2,1.005,89.8,179.8,0.0,0.0,0.0,10.500001
166,1684439904416,2446.0,12.1,24.2,11.2,1.005,89.8,179.8,0.0,0.0,0.0,10.500001
167,1684439904448,2446.0,12.1,24.2,11.2,1.003,89.8,179.8,0.0,0.0,0.0,10.500001
168,1684439904479,2446.0,12.1,24.2,11.2,1.003,89.8,179.8,0.0,0.0,0.0,10.500001
169,1684439904495,2446.0,12.1,24.2,11.2,1.003,89.8,179.8,0.0,0.0,0.0,11.287502
170,1684439904526,2446.0,12.1,24.2,11.2,1.003,89.8,179.8,0.0,0.0,0.0,11.287502
171,1684439904557,2446.0,12.1,24.2,11.2,1.019,89.8,179.8,0.0,0.0,0.0,11.287502
172,1684439904588,2590.0,12.1,24.300001,11.8,1.019,89.8,179.8,0.0,0.0,0.0,11.287502
173,1684439904620,2590.0,12.1,24.300001,11.8,1.019,89.8,179.8,0.0,0.0,0.0,11.287502
174,1684439904651,2590.0,12.1,24.300001,11.8,1.019,89.8,179.8,0.0,0.0,0.0,11.287502
175,1684439904683,2546.0,12.1,24.300001,11.7,1.026,89.8,179.8,0.0,0.0,0.0,11.287502
176,1684439904698,2546.0,12.1,24.300001,11.7,1.026,89.8,179.8,0.0,0.0,0.0,11.287502
177,1684439904729,2546.0,12.1,24.300001,11.7,1.026,89.8,179.8,0.0,0.0,0.0,11.287502
178,1684439904761,2440.0,12.1,24.1,10.900001,1.001,89.8,179.8,0.0,0.0,0.0,11.287502
179,1684439904792,2440.0,12.1,24.1,10.900001,0.997,89.8,179.8,0.0,0.0,0.0,11.287502
180,1684439904823,2440.0,12.1,24.1,10.900001,0.997,89.8,179.8,0.0,0.0,0.0,10.9125
181,1684439904855,2440.0,12.1,24.1,10.900001,0.997,89.8,179.8,0.0,0.0,0.0,10.9125
182,1684439904871,2389.0,12.1,23.800001,10.0,0.993,89.8,179.8,0.0,0.0,0.0,10.9125
183,1684439904902,2389.0,12.1,23.800001,10.0,0.993,89.8,179.8,0.0,0.0,0.0,10.9125
184,1684439904933,2389.0,12.1,23.800001,10.0,0.993,89.8,179.8,0.0,0.0,0.0,10.9125
185,1684439904964,2291.0,12.1,23.9,10.0,0.981,89.8,179.8,0.0,0.0,0.0,10.9125
186,1684439904996,2291.0,12.1,23.9,10.0,0.981,89.8,179.8,0.0,0.0,0.0,10.9125
187,1684439905028,2291.0,12.1,23.9,10.0,0.981,89.8,179.8,0.0,0.0,0.0,10.012501
188,1684439905059,2291.0,12.1,23.9,10.0,0.979,89.8,179.8,0.0,0.0,0.0,10.012501
189,1684439905075,2110.0,12.1,24.1,10.0,0.983,89.8,179.8,0.0,0.0,0.0,10.012501
190,1684439905107,2110.0,12.1,24.1,10.0,0.983,89.8,179.8,0.0,0.0,0.0,9.375002
191,1684439905138,2110.0,12.1,24.1,10.0,0.983,89.8,179.8,0.0,0.0,0.0,9.375002
192,1684439905169,2110.0,12.1,24.1,10.0,1.0,89.8,179.8,0.0,0.0,0.0,9.375002
193,1684439905201,2079.0,12.1,24.4,10.0,1.0,89.8,179.8,0.0,0.0,0.0,9.375002
194,1684439905232,2079.0,12.1,24.4,10.0,1.0,89.8,179.8,0.0,0.0,0.0,9.375002
195,1684439905248,2079.0,12.1,24.4,10.0,1.032,89.8,179.8,0.0,0.0,0.0,9.375002
196,1684439905279,2206.0,12.1,24.9,10.0,1.032,89.8,179.8,0.0,0.0,0.0,9.375002
197,1684439905311,2206.0,12.1,24.9,10.0,1.032,89.8,179.8,0.0,0.0,0.0,9.787501
198,1684439905342,2206.0,12.1,24.9,10.0,1.032,89.8,179.8,0.0,0.0,0.0,9.787501
199,1684439905373,2206.0,12.1,24.9,10.0,1.059,89.8,179.8,0.0,0.0,0.0,9.787501
200,1684439905405,2220.0,12.1,24.300001,10.0,1.059,89.8,179.8,0.0,0.0,0.0,9.787501
201,1684439905421,2288.0,12.0,24.4,10.0,1.059,89.8,179.8,0.0,0.0,0.0,9.787501
202,1684439905453,2288.0,12.0,24.4,10.0,1.059,89.8,179.8,0.0,0.0,0.0,9.787501
203,1684439905484,2288.0,12.0,24.4,10.0,1.059,89.8,179.8,0.0,0.0,0.0,9.787501
204,1684439905509,2288.0,12.0,24.4,10.0,1.059,89.8,179.8,0.0,0.0,0.0,9.787501
205,1684439905541,2288.0,12.0,24.4,10.0,1.039,89.8,179.8,0.0,0.0,0.0,9.787501
206,1684439905572,2309.0,12.1,23.9,10.0,1.039,89.8,179.8,0.0,0.0,0.0,9.787501
207,1684439905604,2309.0,12.1,23.9,10.0,1.027,89.8,179.8,0.0,0.0,0.0,10.200001
208,1684439905635,2309.0,12.1,23.9,10.0,1.027,89.8,179.8,0.0,0.0,0.0,10.200001
209,1684439905667,2309.0,12.1,23.9,10.0,1.025,89.8,179.8,0.0,0.0,0.0,10.200001
210,1684439905682,2385.0,12.1,23.9,10.0,1.025,89.8,179.8,0.0,0.0,0.0,10.200001
211,1684439905713,2385.0,12.1,23.9,10.0,1.025,89.8,179.8,0.0,0.0,0.0,10.200001
212,1684439905745,2385.0,12.1,23.9,10.0,1.02,89.8,179.8,0.0,0.0,0.0,10.200001
213,1684439905776,2406.0,12.1,24.0,10.400001,1.02,89.8,179.8,0.0,0.0,0.0,10.200001
214,1684439905807,2406.0,12.1,24.0,10.400001,1.02,89.8,179.8,0.0,0.0,0.0,10.200001
215,1684439905838,2406.0,12.1,24.0,10.400001,1.023,89.8,179.8,0.0,0.0,0.0,10.612502
216,1684439905855,2401.0,12.1,23.9,10.0,1.023,89.8,179.8,0.0,0.0,0.0,10.612502
217,1684439905886,2401.0,12.1,23.9,10.0,1.021,89.8,179.8,0.0,0.0,0.0,10.612502
218,1684439905917,2401.0,12.1,23.9,10.0,1.021,89.8,179.8,0.0,0.0,0.0,10.9125
219,1684439905948,2401.0,12.1,23.9,10.0,1.019,89.8,179.8,0.0,0.0,0.0,10.9125
220,1684439905980,2415.0,12.1,23.9,10.1,1.019,89.8,179.8,0.0,0.0,0.0,10.9125
221,1684439906011,2415.0,12.1,23.9,10.1,1.019,89.8,179.8,0.0,0.0,0.0,10.9125
222,1684439906043,2415.0,12.1,23.9,10.1,1.019,89.8,179.8,0.0,0.0,0.0,10.9125
223,1684439906058,2268.0,12.1,23.800001,10.0,1.022,89.8,179.8,0.0,0.0,0.0,10.9125
224,1684439906090,2268.0,12.1,23.800001,10.0,1.022,89.8,179.8,0.0,0.0,0.0,10.9125
225,1684439906121,2268.0,12.1,23.800001,10.0,1.022,89.8,179.8,0.0,0.0,0.0,10.200001
226,1684439906153,2268.0,12.1,23.800001,10.0,1.022,89.8,179.8,0.0,0.0,0.0,10.200001
227,1684439906184,2442.0,12.1,23.9,10.0,1.017,89.8,179.8,0.0,0.0,0.0,10.200001
228,1684439906215,2442.0,12.1,23.9,10.0,1.017,89.8,179.8,0.0,0.0,0.0,10.200001
229,1684439906247,2442.0,12.1,23.9,10.0,1.017,89.8,179.8,0.0,0.0,0.0,10.200001
230,1684439906262,2442.0,12.1,23.9,10.0,1.016,89.8,179.8,0.0,0.0,0.0,10.200001
231,1684439906294,2298.0,12.1,23.9,10.0,1.016,89.8,179.8,0.0,0.0,0.0,10.200001
232,1684439906325,2298.0,12.1,23.9,10.0,1.016,89.8,179.8,0.0,0.0,0.0,10.200001
233,1684439906357,2298.0,12.1,23.9,10.0,1.04,89.8,179.8,0.0,0.0,0.0,10.200001
234,1684439906388,2460.0,12.0,24.1,10.8,1.04,89.8,179.8,0.0,0.0,0.0,10.200001
235,1684439906420,2460.0,12.0,24.1,10.8,1.04,89.8,179.8,0.0,0.0,0.0,10.987501
236,1684439906436,2460.0,12.0,24.1,10.8,1.04,89.8,179.8,0.0,0.0,0.0,10.987501
237,1684439906467,2460.0,12.0,24.1,10.8,1.04,89.8,179.8,0.0,0.0,0.0,10.987501
238,1684439906498,2436.0,12.0,24.0,10.400001,1.04,89.8,179.8,0.0,0.0,0.0,10.987501
239,1684439906529,2436.0,12.0,24.0,10.400001,1.04,89.8,179.8,0.0,0.0,0.0,10.987501
240,1684439906561,2436.0,12.0,24.0,10.400001,1.053,89.8,179.8,0.0,0.0,0.0,10.987501
241,1684439906592,2311.0,12.0,23.800001,10.0,1.053,89.8,179.8,0.0,0.0,0.0,10.987501
242,1684439906624,2311.0,12.0,23.800001,10.0,1.053,89.8,179.8,0.0,0.0,0.0,10.987501
243,1684439906639,2311.0,12.0,23.800001,10.0,1.037,89.8,179.8,0.0,0.0,0.0,10.987501
244,1684439906671,2275.0,12.0,23.9,10.0,1.037,89.8,179.8,0.0,0.0,0.0,10.987501
245,1684439906702,2275.0,12.0,23.9,10.0,1.039,89.8,179.8,0.0,0.0,0.0,10.200001
246,1684439906734,2275.0,12.0,23.9,10.0,1.039,89.8,179.8,0.0,0.0,0.0,10.200001
247,1684439906764,2275.0,12.0,23.9,10.0,1.048,89.8,179.8,0.0,0.0,0.0,10.200001
248,1684439906796,2168.0,12.0,24.1,10.0,1.048,89.8,179.8,0.0,0.0,0.0,10.200001
249,1684439906827,2168.0,12.0,24.1,10.0,1.048,89.8,179.8,0.0,0.0,0.0,10.200001
250,1684439906843,2168.0,12.0,24.1,10.0,1.025,89.8,179.8,0.0,0.0,0.0,10.200001
251,1684439906874,2291.0,12.1,24.0,10.0,1.025,89.8,179.8,0.0,0.0,0.0,10.200001
252,1684439906905,2291.0,12.1,24.0,10.0,1.025,89.8,179.8,0.0,0.0,0.0,10.087502
253,1684439906937,2291.0,12.1,24.0,10.0,1.043,89.8,179.8,0.0,0.0,0.0,10.087502
254,1684439906968,2211.0,12.0,24.1,10.0,1.043,89.8,179.8,0.0,0.0,0.0,10.087502
