Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),RPM (rpm),TPS (%),Fuel Open Time (ms),Ignition Angle (deg),Lambda (Lambda),Air Temp (deg),Coolant Temp (deg),Lat (Deg),Lng (Deg),Speed (mph),Oil Pressure (psi)
27,1684519655492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1684519655524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1684519655543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1684519655572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1684519655608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1684519655636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1684519655665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1684519655692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1684519655720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1684519655739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1684519655773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1684519655804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1684519655826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1684519655851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1684519655887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1684519655914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1684519655932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1684519655962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1684519655997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1684519656025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1684519656053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1684519656080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1684519656109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1684519656132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1684519656164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1684519656185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1684519656217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1684519656232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1684519656264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1684519656302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1684519656327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1684519656357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1684519656384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1684519656412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1684519656434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1684519656466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1684519656485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1684519656517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1684519656550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1684519656565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1684519656596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1684519656630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1684519656660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1684519656681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,1684519656707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1684519656739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1684519656762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1684519656794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1684519656825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1684519656846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1684519656877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,1684519656910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1684519656937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1684519656967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1684519656987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1684519657019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1684519657035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1684519657068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1684519657100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1684519657133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1684519657150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1684519657183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1684519657215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1684519657237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1684519657270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1684519657297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1684519657317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1684519657351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1684519657379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1684519657402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1684519657428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1684519657463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1684519657492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1684519657520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1684519657546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,1684519657575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,1684519657604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1684519657629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1684519657648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,1684519657685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,1684519657712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1684519657740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,1684519657766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1684519657790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,1684519657822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1684519657852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,1684519657878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1684519657906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,1684519657936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1684519657950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,1684519657986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,1684519658015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1684519658046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1684519658072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1684519658102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,1684519658119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,1684519658150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,1684519658184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1684519658213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1684519658231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1684519658261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1684519658292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1684519658324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,1684519658348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1684519658368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,1684519658400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1684519658432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1684519658451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,1684519658489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1684519658514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,1684519658545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,1684519658573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,1684519658601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,1684519658625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,1684519658641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,1684519658672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,1684519658703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,1684519658735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,1684519658766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,1684519658782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,1684519689018,1.0,0.901,84.4,188.8,0.0,0.0,0.0,-17.175,0.0,0.0,0.0
148,1684519689018,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
149,1684519689018,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
150,1684519689018,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
151,1684519689018,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
152,1684519689018,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
153,1684519689018,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
154,1684519689022,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
155,1684519689023,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
156,1684519689023,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
157,1684519689025,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
158,1684519689025,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
159,1684519689025,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
160,1684519689025,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
161,1684519689026,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
162,1684519689026,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
163,1684519689026,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
164,1684519689026,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
165,1684519689028,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
166,1684519689028,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
167,1684519689028,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
168,1684519689028,6854.0,23.800001,27.1,34.2,0.901,84.4,188.8,0.0,0.0,0.0,-17.175
169,1684519689028,6021.0,17.300001,20.1,23.800001,0.886,84.4,192.40001,0.0,0.0,0.0,-17.25
170,1684519689028,6021.0,17.300001,20.1,23.800001,0.886,84.4,192.40001,0.0,0.0,0.0,-17.25
171,1684519689028,6021.0,17.300001,20.1,23.800001,0.886,84.4,192.40001,0.0,0.0,0.0,-17.25
172,1684519689028,5996.0,17.5,19.5,22.9,0.923,84.4,192.40001,0.0,0.0,0.0,-17.175
173,1684519689028,5996.0,17.5,19.5,22.9,0.923,84.4,192.40001,0.0,0.0,0.0,-17.175
174,1684519689028,5996.0,17.5,19.5,22.9,0.923,84.4,192.40001,0.0,0.0,0.0,-17.175
175,1684519689028,5996.0,17.5,19.5,22.9,0.923,84.4,192.40001,0.0,0.0,0.0,-17.175
176,1684519689028,5996.0,17.5,19.5,22.9,0.923,84.4,192.40001,0.0,0.0,0.0,-17.175
177,1684519689028,5996.0,17.5,19.5,22.9,0.923,84.4,192.40001,0.0,0.0,0.0,-17.175
178,1684519689028,5996.0,17.5,19.5,22.9,0.923,84.4,192.40001,0.0,0.0,0.0,-17.175
179,1684519689028,5996.0,17.5,19.5,22.9,0.923,84.4,192.40001,0.0,0.0,0.0,-17.175
180,1684519689034,5996.0,17.5,19.5,22.9,0.923,84.4,192.40001,0.0,0.0,0.0,-17.175
181,1684519689034,5977.0,17.300001,19.6,23.6,0.954,84.4,192.40001,0.0,0.0,0.0,-17.175
182,1684519689034,5977.0,17.300001,19.6,23.6,0.954,84.4,192.40001,0.0,0.0,0.0,-17.175
183,1684519689034,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
184,1684519689034,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
185,1684519689034,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
186,1684519689034,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
187,1684519689034,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
188,1684519689034,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
189,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
190,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
191,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
192,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
193,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
194,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
195,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
196,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
197,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
198,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
199,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
200,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
201,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
202,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
203,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
204,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
205,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
206,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
207,1684519689038,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
208,1684519689042,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
209,1684519689042,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
210,1684519689042,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
211,1684519689042,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
212,1684519689042,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
213,1684519689042,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
214,1684519689042,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
215,1684519689042,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
216,1684519689042,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
217,1684519689044,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
218,1684519689044,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
219,1684519689044,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
220,1684519689044,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
221,1684519689044,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
222,1684519689045,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
223,1684519689045,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
224,1684519689045,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
225,1684519689045,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
226,1684519689045,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
227,1684519689045,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
228,1684519689045,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
229,1684519689045,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
230,1684519689045,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
231,1684519689045,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
232,1684519689045,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
233,1684519689048,6000.0,17.300001,19.6,23.300001,0.958,84.4,192.40001,0.0,0.0,0.0,-17.175
234,1684519689048,5952.0,17.4,19.7,25.6,0.981,84.4,192.40001,0.0,0.0,0.0,-17.175
235,1684519689048,5952.0,17.4,19.7,25.6,0.981,84.4,192.40001,0.0,0.0,0.0,-17.175
236,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
237,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
238,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
239,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
240,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
241,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
242,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
243,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
244,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
245,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
246,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
247,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
248,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
249,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
250,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
251,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
252,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
253,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
254,1684519689048,5987.0,17.4,19.800001,24.9,0.992,84.4,192.40001,0.0,0.0,0.0,-17.175
