Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),RPM (rpm),TPS (%),Fuel Open Time (ms),Ignition Angle (deg),Lambda (Lambda),Air Temp (deg),Coolant Temp (deg),Lat (Deg),Lng (Deg),Speed (mph),Oil Pressure (psi)
28,1684436757217,4846.0,23.300001,28.6,31.9,0.831,89.8,185.2,0.0,0.0,0.0,22.050003
29,1684436757243,4846.0,23.300001,28.6,31.9,0.831,89.8,185.2,0.0,0.0,0.0,25.3875
30,1684436757274,4846.0,23.300001,28.6,31.9,0.831,89.8,185.2,0.0,0.0,0.0,25.3875
31,1684436757303,5196.0,22.4,28.9,32.0,0.832,89.8,185.2,0.0,0.0,0.0,25.3875
32,1684436757325,5196.0,22.4,28.9,32.0,0.832,89.8,185.2,0.0,0.0,0.0,25.3875
33,1684436757362,5196.0,22.4,28.9,32.0,0.832,89.8,185.2,0.0,0.0,0.0,25.3875
34,1684436757388,5196.0,22.4,28.9,32.0,0.832,89.8,185.2,0.0,0.0,0.0,25.3875
35,1684436757419,5145.0,18.5,23.4,32.0,0.832,89.8,185.2,0.0,0.0,0.0,25.3875
36,1684436757447,5145.0,18.5,23.4,32.0,0.832,89.8,185.2,0.0,0.0,0.0,27.300001
37,1684436757477,5145.0,18.5,23.4,32.0,0.832,89.8,185.2,0.0,0.0,0.0,27.300001
38,1684436757499,5052.0,17.7,21.5,32.0,0.825,89.8,185.2,0.0,0.0,0.0,27.300001
39,1684436757531,5052.0,17.7,21.5,32.0,0.825,89.8,185.2,0.0,0.0,0.0,27.300001
40,1684436757563,5052.0,17.7,21.5,32.0,0.825,89.8,185.2,0.0,0.0,0.0,27.300001
41,1684436757594,5052.0,17.7,21.5,32.0,0.823,89.8,185.2,0.0,0.0,0.0,27.300001
42,1684436757619,5227.0,17.6,21.6,31.2,0.823,89.8,185.2,0.0,0.0,0.0,27.300001
43,1684436757649,5227.0,17.6,21.6,31.2,0.823,89.8,185.2,0.0,0.0,0.0,27.300001
44,1684436757680,5227.0,17.6,21.6,31.2,0.823,89.8,185.2,0.0,0.0,0.0,27.300001
45,1684436757710,5393.0,17.7,20.7,32.0,0.823,89.8,185.2,0.0,0.0,0.0,27.300001
46,1684436757738,5393.0,17.7,20.7,32.0,0.823,89.8,185.2,0.0,0.0,0.0,14.325001
47,1684436757761,5393.0,17.7,20.7,32.0,0.823,89.8,185.2,0.0,0.0,0.0,14.325001
48,1684436757791,5393.0,17.7,20.7,32.0,0.823,89.8,185.2,0.0,0.0,0.0,14.325001
49,1684436757821,5338.0,17.800001,20.4,29.800001,0.823,89.8,185.2,0.0,0.0,0.0,14.325001
50,1684436757851,5418.0,17.300001,20.5,29.7,0.823,89.8,185.2,0.0,0.0,0.0,14.325001
51,1684436757882,5418.0,17.300001,20.5,29.7,0.842,89.8,185.2,0.0,0.0,0.0,14.325001
52,1684436757913,5452.0,17.5,20.4,28.7,0.842,89.8,185.2,0.0,0.0,0.0,14.325001
53,1684436757933,5452.0,17.5,20.4,28.7,0.842,89.8,185.2,0.0,0.0,0.0,14.325001
54,1684436757969,5452.0,17.5,20.4,28.7,0.842,89.8,185.2,0.0,0.0,0.0,14.325001
55,1684436757994,5452.0,17.5,20.4,28.7,0.85,89.8,185.2,0.0,0.0,0.0,14.325001
56,1684436758024,5452.0,17.300001,20.1,28.0,0.85,89.8,185.2,0.0,0.0,0.0,29.812504
57,1684436758054,5452.0,17.300001,20.1,28.0,0.85,89.8,185.2,0.0,0.0,0.0,29.812504
58,1684436758085,5452.0,17.300001,20.1,28.0,0.954,89.8,185.2,0.0,0.0,0.0,29.812504
59,1684436758116,5477.0,17.800001,20.300001,28.5,0.954,89.8,185.2,0.0,0.0,0.0,29.812504
60,1684436758136,5477.0,17.800001,20.300001,28.5,0.954,89.8,185.2,0.0,0.0,0.0,29.812504
61,1684436758166,5477.0,17.800001,20.300001,28.5,0.974,89.8,185.2,0.0,0.0,0.0,29.812504
62,1684436758197,5563.0,18.1,20.9,29.6,0.974,89.8,185.2,0.0,0.0,0.0,29.812504
63,1684436758228,5563.0,18.1,20.9,29.6,0.974,89.8,185.2,0.0,0.0,0.0,29.812504
64,1684436758260,5563.0,18.1,20.9,29.6,0.974,89.8,185.2,0.0,0.0,0.0,30.412504
65,1684436758288,5563.0,18.1,20.9,29.6,1.0,89.8,185.2,0.0,0.0,0.0,30.412504
66,1684436758319,5684.0,20.6,23.0,31.800001,1.018,89.8,185.2,0.0,0.0,0.0,30.412504
67,1684436758340,5684.0,20.6,23.0,31.800001,1.018,89.8,185.2,0.0,0.0,0.0,30.825
68,1684436758372,5684.0,20.6,23.0,31.800001,1.028,89.8,185.2,0.0,0.0,0.0,30.825
69,1684436758404,5684.0,20.6,23.0,31.800001,1.028,89.8,185.2,0.0,0.0,0.0,30.825
70,1684436758435,5733.0,21.7,25.2,32.4,1.028,89.8,185.2,0.0,0.0,0.0,30.825
71,1684436758461,5733.0,21.7,25.2,32.4,1.028,89.8,185.2,0.0,0.0,0.0,30.825
72,1684436758491,5733.0,21.7,25.2,32.4,1.082,89.8,185.2,0.0,0.0,0.0,30.825
73,1684436758521,5736.0,24.4,26.7,32.5,1.082,89.8,185.2,0.0,0.0,0.0,30.825
74,1684436758546,5736.0,24.4,26.7,32.5,1.082,89.8,185.2,0.0,0.0,0.0,31.612501
75,1684436758578,5736.0,24.4,26.7,32.5,1.082,89.8,185.2,0.0,0.0,0.0,31.612501
76,1684436758603,5888.0,25.2,28.9,32.8,1.176,89.8,185.2,0.0,0.0,0.0,31.612501
77,1684436758636,5888.0,25.2,28.9,32.8,1.176,89.8,185.2,0.0,0.0,0.0,31.612501
78,1684436758664,5888.0,25.2,28.9,32.8,1.176,89.8,185.2,0.0,0.0,0.0,31.612501
79,1684436758694,6012.0,24.9,29.6,33.0,1.231,89.8,185.2,0.0,0.0,0.0,31.612501
80,1684436758724,6012.0,24.9,29.6,33.0,1.231,89.8,185.2,0.0,0.0,0.0,31.612501
81,1684436758752,6012.0,24.9,29.6,33.0,1.231,89.8,185.2,0.0,0.0,0.0,31.612501
82,1684436758775,6012.0,24.9,29.6,33.0,1.16,89.8,185.2,0.0,0.0,0.0,31.612501
83,1684436758805,6012.0,24.9,29.6,33.0,1.16,89.8,185.2,0.0,0.0,0.0,31.612501
84,1684436758835,6012.0,24.9,29.6,33.0,1.095,89.8,185.2,0.0,0.0,0.0,33.7125
85,1684436758866,6012.0,24.9,29.6,33.0,1.095,89.8,185.2,0.0,0.0,0.0,33.7125
86,1684436758897,6012.0,24.9,29.6,33.0,1.081,89.8,185.2,0.0,0.0,0.0,33.7125
87,1684436758927,6340.0,24.6,28.9,33.5,1.081,89.8,185.2,0.0,0.0,0.0,33.7125
88,1684436758957,6340.0,24.6,28.9,33.5,1.081,89.8,185.2,0.0,0.0,0.0,33.7125
89,1684436758977,6340.0,24.6,28.9,33.5,1.045,89.8,185.2,0.0,0.0,0.0,33.7125
90,1684436759008,6458.0,24.800001,28.800001,33.7,1.045,89.8,185.2,0.0,0.0,0.0,33.7125
91,1684436759038,6458.0,24.800001,28.800001,33.7,1.045,89.8,185.2,0.0,0.0,0.0,33.7125
92,1684436759068,6458.0,24.800001,28.800001,33.7,1.04,89.8,185.2,0.0,0.0,0.0,33.7125
93,1684436759099,6458.0,24.800001,28.800001,33.7,1.04,89.8,185.2,0.0,0.0,0.0,33.7125
94,1684436759131,6563.0,24.800001,29.2,33.9,1.04,89.8,185.2,0.0,0.0,0.0,33.7125
95,1684436759160,6563.0,24.800001,29.2,33.9,1.045,89.8,185.2,0.0,0.0,0.0,33.7125
96,1684436759189,6563.0,24.800001,29.2,33.9,1.045,89.8,185.2,0.0,0.0,0.0,38.250004
97,1684436759210,6563.0,24.800001,29.2,33.9,1.045,89.8,185.2,0.0,0.0,0.0,38.250004
98,1684436759241,6563.0,24.800001,29.2,33.9,1.037,89.8,185.2,0.0,0.0,0.0,38.250004
99,1684436759273,6763.0,25.800001,30.1,34.100002,1.037,89.8,185.2,0.0,0.0,0.0,38.250004
100,1684436759305,6763.0,25.800001,30.1,34.100002,1.037,89.8,185.2,0.0,0.0,0.0,38.250004
101,1684436759332,6763.0,25.800001,30.1,34.100002,1.037,89.8,185.2,0.0,0.0,0.0,38.250004
102,1684436759362,6763.0,25.800001,30.1,34.100002,1.037,89.8,185.2,0.0,0.0,0.0,38.250004
103,1684436759392,6763.0,25.800001,30.1,34.100002,1.037,89.8,185.2,0.0,0.0,0.0,38.250004
104,1684436759417,6763.0,25.800001,30.1,34.100002,1.037,89.8,185.2,0.0,0.0,0.0,38.250004
105,1684436759448,6763.0,25.800001,30.1,34.100002,1.037,89.8,185.2,0.0,0.0,0.0,38.250004
106,1684436759473,6763.0,25.800001,30.1,34.100002,0.973,89.8,185.2,0.0,0.0,0.0,38.250004
107,1684436759503,6947.0,27.5,31.1,34.2,0.973,89.8,185.2,0.0,0.0,0.0,38.250004
108,1684436759534,6947.0,27.5,31.1,34.2,0.973,89.8,185.2,0.0,0.0,0.0,41.662502
109,1684436759564,6947.0,27.5,31.1,34.2,0.95,89.8,185.2,0.0,0.0,0.0,41.662502
110,1684436759594,7187.0,27.9,30.4,34.4,0.95,89.8,185.2,0.0,0.0,0.0,41.662502
111,1684436759623,7187.0,27.9,30.4,34.4,0.931,89.8,185.2,0.0,0.0,0.0,43.575
112,1684436759645,7187.0,27.9,30.4,34.4,0.931,89.8,185.2,0.0,0.0,0.0,43.575
113,1684436759676,7187.0,27.9,30.4,34.4,0.931,89.8,185.2,0.0,0.0,0.0,43.575
114,1684436759706,7187.0,27.9,30.4,34.4,0.919,89.8,185.2,0.0,0.0,0.0,43.575
115,1684436759736,7270.0,28.1,30.5,34.5,0.919,89.8,185.2,0.0,0.0,0.0,43.575
116,1684436759766,7270.0,28.1,30.5,34.5,0.919,89.8,185.2,0.0,0.0,0.0,43.575
117,1684436759797,7270.0,28.1,30.5,34.5,0.88,89.8,185.2,0.0,0.0,0.0,43.575
118,1684436759818,6863.0,28.300001,30.800001,34.2,0.88,89.8,185.2,0.0,0.0,0.0,43.575
119,1684436759848,6863.0,28.300001,30.800001,34.2,0.88,89.8,185.2,0.0,0.0,0.0,40.762505
120,1684436759879,6863.0,28.300001,30.800001,34.2,0.88,89.8,185.2,0.0,0.0,0.0,40.762505
121,1684436759910,7032.0,28.9,32.5,34.2,0.965,89.8,185.2,0.0,0.0,0.0,40.762505
122,1684436759941,7032.0,28.9,32.5,34.2,1.187,89.8,185.2,0.0,0.0,0.0,40.762505
123,1684436759961,7032.0,28.9,32.5,34.2,1.187,88.0,187.0,0.0,0.0,0.0,40.762505
124,1684436759992,7032.0,28.9,32.5,34.2,1.187,88.0,187.0,0.0,0.0,0.0,40.762505
125,1684436760022,7032.0,28.9,32.5,34.2,1.187,88.0,187.0,0.0,0.0,0.0,40.762505
126,1684436760053,7624.0,30.0,30.1,34.8,0.988,88.0,187.0,0.0,0.0,0.0,40.762505
127,1684436760083,7624.0,30.0,30.1,34.8,0.988,88.0,187.0,0.0,0.0,0.0,45.787502
128,1684436760113,7624.0,30.0,30.1,34.8,0.988,88.0,187.0,0.0,0.0,0.0,45.787502
129,1684436760144,7549.0,12.2,21.2,28.300001,0.841,88.0,187.0,0.0,0.0,0.0,45.787502
130,1684436760174,7290.0,12.0,20.5,13.8,0.854,88.0,187.0,0.0,0.0,0.0,45.787502
131,1684436760203,7290.0,12.0,20.5,13.8,0.854,88.0,187.0,0.0,0.0,0.0,45.787502
132,1684436760225,6959.0,12.0,19.9,12.0,0.854,88.0,187.0,0.0,0.0,0.0,41.287502
133,1684436760255,6959.0,12.0,19.9,12.0,0.881,88.0,187.0,0.0,0.0,0.0,41.287502
134,1684436760285,6989.0,12.0,18.300001,11.900001,1.008,88.0,187.0,0.0,0.0,0.0,41.287502
135,1684436760316,6989.0,12.0,18.300001,11.900001,1.008,88.0,187.0,0.0,0.0,0.0,41.662502
136,1684436760346,6989.0,12.0,18.300001,11.900001,1.008,88.0,187.0,0.0,0.0,0.0,41.662502
137,1684436760376,6963.0,12.0,18.300001,11.900001,1.064,88.0,187.0,0.0,0.0,0.0,41.662502
138,1684436760404,6963.0,12.0,18.300001,11.900001,1.203,88.0,187.0,0.0,0.0,0.0,41.662502
139,1684436760427,6687.0,12.1,19.0,10.5,1.203,88.0,187.0,0.0,0.0,0.0,41.662502
140,1684436760457,6687.0,12.1,19.0,10.5,1.203,88.0,187.0,0.0,0.0,0.0,38.775
141,1684436760489,6574.0,18.5,21.300001,10.0,1.21,88.0,187.0,0.0,0.0,0.0,38.775
142,1684436760521,6574.0,18.5,21.300001,10.0,1.224,88.0,187.0,0.0,0.0,0.0,38.775
143,1684436760549,6574.0,18.5,21.300001,10.0,1.224,88.0,187.0,0.0,0.0,0.0,38.137505
144,1684436760579,6574.0,18.5,21.300001,10.0,1.224,88.0,187.0,0.0,0.0,0.0,38.137505
145,1684436760600,6504.0,19.800001,21.0,20.4,1.128,88.0,187.0,0.0,0.0,0.0,38.137505
146,1684436760632,6504.0,19.800001,21.0,20.4,1.128,88.0,187.0,0.0,0.0,0.0,38.137505
147,1684436760664,6504.0,19.800001,21.0,20.4,1.128,88.0,187.0,0.0,0.0,0.0,38.137505
148,1684436760696,6733.0,25.5,26.0,33.3,0.868,88.0,187.0,0.0,0.0,0.0,38.137505
149,1684436760721,6733.0,25.5,26.0,33.3,0.868,88.0,187.0,0.0,0.0,0.0,38.137505
150,1684436760751,6733.0,25.5,26.0,33.3,0.868,88.0,187.0,0.0,0.0,0.0,39.15
151,1684436760781,6733.0,25.5,26.0,33.3,0.859,88.0,187.0,0.0,0.0,0.0,39.15
152,1684436760812,6987.0,26.300001,30.4,34.3,0.859,88.0,187.0,0.0,0.0,0.0,39.15
153,1684436760839,6987.0,26.300001,30.4,34.3,0.859,88.0,187.0,0.0,0.0,0.0,39.15
154,1684436760863,6987.0,26.300001,30.4,34.3,0.859,88.0,187.0,0.0,0.0,0.0,39.15
155,1684436760897,6987.0,26.300001,30.4,34.3,1.03,88.0,187.0,0.0,0.0,0.0,39.15
156,1684436760924,6676.0,26.4,32.0,34.0,1.03,88.0,187.0,0.0,0.0,0.0,39.15
157,1684436760956,6676.0,26.4,32.0,34.0,1.03,88.0,187.0,0.0,0.0,0.0,39.15
158,1684436760984,6676.0,26.4,32.0,34.0,1.03,88.0,187.0,0.0,0.0,0.0,39.15
159,1684436761015,6676.0,26.4,32.0,34.0,1.03,88.0,187.0,0.0,0.0,0.0,39.15
160,1684436761041,7081.0,26.6,31.300001,34.3,1.058,88.0,187.0,0.0,0.0,0.0,39.15
161,1684436761072,7081.0,26.6,31.300001,34.3,1.058,88.0,187.0,0.0,0.0,0.0,41.5875
162,1684436761096,7081.0,26.6,31.300001,34.3,1.058,88.0,187.0,0.0,0.0,0.0,41.5875
163,1684436761126,7081.0,26.6,31.300001,34.3,1.005,88.0,187.0,0.0,0.0,0.0,41.5875
164,1684436761156,7081.0,26.6,31.300001,34.3,1.005,88.0,187.0,0.0,0.0,0.0,41.5875
165,1684436761187,7081.0,26.6,31.300001,34.3,0.896,88.0,187.0,0.0,0.0,0.0,41.5875
166,1684436761217,7373.0,27.0,29.2,34.600002,0.896,88.0,187.0,0.0,0.0,0.0,41.5875
167,1684436761247,7373.0,27.0,29.2,34.600002,0.896,88.0,187.0,0.0,0.0,0.0,41.5875
168,1684436761268,7373.0,27.0,29.2,34.600002,0.876,88.0,187.0,0.0,0.0,0.0,41.5875
169,1684436761299,7483.0,27.0,28.800001,34.7,0.876,88.0,187.0,0.0,0.0,0.0,41.5875
170,1684436761329,7483.0,27.0,28.800001,34.7,0.879,88.0,187.0,0.0,0.0,0.0,45.112503
171,1684436761359,7483.0,27.0,28.800001,34.7,0.879,88.0,187.0,0.0,0.0,0.0,45.112503
172,1684436761390,7483.0,27.0,28.800001,34.7,0.87,88.0,187.0,0.0,0.0,0.0,45.112503
173,1684436761421,7526.0,27.0,28.800001,34.7,0.87,88.0,187.0,0.0,0.0,0.0,45.112503
174,1684436761450,7526.0,27.0,28.800001,34.7,0.87,88.0,187.0,0.0,0.0,0.0,45.112503
175,1684436761471,7526.0,27.0,28.800001,34.7,0.87,88.0,187.0,0.0,0.0,0.0,45.112503
176,1684436761501,7757.0,26.9,28.1,34.9,0.872,88.0,187.0,0.0,0.0,0.0,45.112503
177,1684436761532,7757.0,26.9,28.1,34.9,0.872,88.0,187.0,0.0,0.0,0.0,44.775005
178,1684436761563,7757.0,26.9,28.1,34.9,0.874,88.0,187.0,0.0,0.0,0.0,44.775005
179,1684436761595,7705.0,27.0,28.4,34.9,0.874,88.0,187.0,0.0,0.0,0.0,44.775005
180,1684436761623,7705.0,27.0,28.4,34.9,0.861,88.0,187.0,0.0,0.0,0.0,44.775005
181,1684436761653,7705.0,27.0,28.4,34.9,0.861,88.0,187.0,0.0,0.0,0.0,46.387505
182,1684436761674,7705.0,27.0,28.4,34.9,0.861,88.0,187.0,0.0,0.0,0.0,46.387505
183,1684436761706,7705.0,27.0,28.4,34.9,0.867,88.0,187.0,0.0,0.0,0.0,46.387505
184,1684436761737,7777.0,26.4,28.300001,34.9,0.867,88.0,187.0,0.0,0.0,0.0,46.387505
185,1684436761765,7777.0,26.4,28.300001,34.9,0.867,88.0,187.0,0.0,0.0,0.0,46.387505
186,1684436761795,7777.0,26.4,28.300001,34.9,0.87,88.0,187.0,0.0,0.0,0.0,46.387505
187,1684436761825,7777.0,26.4,28.300001,34.9,0.87,88.0,187.0,0.0,0.0,0.0,46.387505
188,1684436761856,7777.0,26.4,28.300001,34.9,0.87,88.0,187.0,0.0,0.0,0.0,48.712505
189,1684436761880,7777.0,26.4,28.300001,34.9,0.882,88.0,187.0,0.0,0.0,0.0,48.712505
190,1684436761912,7777.0,26.4,28.300001,34.9,0.882,88.0,187.0,0.0,0.0,0.0,48.712505
191,1684436761937,7911.0,26.300001,26.7,35.0,0.888,88.0,187.0,0.0,0.0,0.0,48.712505
192,1684436761967,7911.0,26.300001,26.7,35.0,0.888,88.0,187.0,0.0,0.0,0.0,48.712505
193,1684436761998,7911.0,26.300001,26.7,35.0,0.888,88.0,187.0,0.0,0.0,0.0,48.712505
194,1684436762028,7911.0,26.300001,26.7,35.0,0.888,88.0,187.0,0.0,0.0,0.0,48.712505
195,1684436762058,7911.0,26.300001,26.7,35.0,0.888,88.0,187.0,0.0,0.0,0.0,48.712505
196,1684436762085,7911.0,26.300001,26.7,35.0,0.888,88.0,187.0,0.0,0.0,0.0,48.712505
197,1684436762109,7911.0,26.300001,26.7,35.0,0.888,88.0,187.0,0.0,0.0,0.0,48.000004
198,1684436762139,7911.0,26.300001,26.7,35.0,0.888,88.0,187.0,0.0,0.0,0.0,48.000004
199,1684436762169,7911.0,26.300001,26.7,35.0,0.888,88.0,187.0,0.0,0.0,0.0,48.000004
200,1684436762200,7911.0,26.300001,26.7,35.0,0.888,88.0,187.0,0.0,0.0,0.0,48.000004
201,1684436762230,7911.0,26.300001,26.7,35.0,0.878,88.0,187.0,0.0,0.0,0.0,48.000004
202,1684436762261,7911.0,26.300001,26.7,35.0,0.878,88.0,187.0,0.0,0.0,0.0,48.000004
203,1684436762286,7911.0,26.300001,26.7,35.0,0.878,88.0,187.0,0.0,0.0,0.0,48.000004
204,1684436762311,7911.0,26.300001,26.7,35.0,0.878,88.0,187.0,0.0,0.0,0.0,48.000004
205,1684436762342,7911.0,26.300001,26.7,35.0,0.878,88.0,187.0,0.0,0.0,0.0,48.000004
206,1684436762372,7911.0,26.300001,26.7,35.0,0.878,88.0,187.0,0.0,0.0,0.0,48.000004
207,1684436762403,7911.0,26.300001,26.7,35.0,0.878,88.0,187.0,0.0,0.0,0.0,48.000004
208,1684436762434,7908.0,25.5,25.800001,35.0,0.878,88.0,187.0,0.0,0.0,0.0,48.000004
209,1684436762465,7908.0,25.5,25.800001,35.0,0.878,88.0,187.0,0.0,0.0,0.0,48.000004
210,1684436762493,7908.0,25.5,25.800001,35.0,0.887,88.0,187.0,0.0,0.0,0.0,48.000004
211,1684436762514,7860.0,22.800001,24.0,34.9,0.887,88.0,187.0,0.0,0.0,0.0,48.000004
212,1684436762545,7860.0,22.800001,24.0,34.9,0.89,88.0,187.0,0.0,0.0,0.0,47.925003
213,1684436762577,7611.0,22.300001,22.4,33.7,0.856,88.0,187.0,0.0,0.0,0.0,47.925003
214,1684436762609,7487.0,22.300001,22.7,33.600002,0.93,88.0,187.0,0.0,0.0,0.0,45.112503
215,1684436762635,7364.0,22.2,23.0,33.7,0.93,88.0,187.0,0.0,0.0,0.0,45.112503
216,1684436762666,7364.0,22.2,23.0,33.7,0.946,88.0,187.0,0.0,0.0,0.0,45.112503
217,1684436762696,7364.0,22.2,23.0,33.7,0.946,88.0,187.0,0.0,0.0,0.0,45.112503
218,1684436762720,7439.0,23.4,24.2,34.4,0.946,88.0,187.0,0.0,0.0,0.0,45.112503
219,1684436762752,7439.0,23.4,24.2,34.4,0.946,88.0,187.0,0.0,0.0,0.0,45.112503
220,1684436762784,7439.0,23.4,24.2,34.4,0.946,88.0,187.0,0.0,0.0,0.0,45.112503
221,1684436762807,7439.0,23.4,24.2,34.4,0.946,88.0,187.0,0.0,0.0,0.0,45.112503
222,1684436762837,7439.0,23.4,24.2,34.4,0.966,88.0,187.0,0.0,0.0,0.0,45.112503
223,1684436762868,7439.0,23.4,24.2,34.4,0.966,88.0,187.0,0.0,0.0,0.0,45.112503
224,1684436762898,7533.0,25.5,26.300001,34.7,0.966,88.0,187.0,0.0,0.0,0.0,45.112503
225,1684436762929,7533.0,25.5,26.300001,34.7,0.966,88.0,187.0,0.0,0.0,0.0,43.2
226,1684436762953,7533.0,25.5,26.300001,34.7,0.966,88.0,187.0,0.0,0.0,0.0,43.2
227,1684436762979,7533.0,25.5,26.300001,34.7,0.966,86.200005,187.0,0.0,0.0,0.0,43.2
228,1684436763010,7627.0,30.800001,31.7,34.8,0.966,86.200005,187.0,0.0,0.0,0.0,43.2
229,1684436763040,7627.0,30.800001,31.7,34.8,0.966,86.200005,187.0,0.0,0.0,0.0,43.2
230,1684436763071,7627.0,30.800001,31.7,34.8,0.966,86.200005,187.0,0.0,0.0,0.0,43.2
231,1684436763102,7627.0,30.800001,31.7,34.8,0.966,86.200005,187.0,0.0,0.0,0.0,43.2
232,1684436763131,7627.0,30.800001,31.7,34.8,0.966,86.200005,187.0,0.0,0.0,0.0,43.2
233,1684436763152,7627.0,30.800001,31.7,34.8,0.966,86.200005,187.0,0.0,0.0,0.0,43.2
234,1684436763182,7627.0,30.800001,31.7,34.8,0.966,86.200005,187.0,0.0,0.0,0.0,43.2
235,1684436763213,7627.0,30.800001,31.7,34.8,0.966,86.200005,187.0,0.0,0.0,0.0,43.2
236,1684436763243,7627.0,30.800001,31.7,34.8,0.966,86.200005,187.0,0.0,0.0,0.0,43.2
237,1684436763274,7627.0,30.800001,31.7,34.8,0.973,86.200005,187.0,0.0,0.0,0.0,43.2
238,1684436763304,7627.0,30.800001,31.7,34.8,0.973,86.200005,187.0,0.0,0.0,0.0,43.2
239,1684436763326,7627.0,30.800001,31.7,34.8,0.973,86.200005,187.0,0.0,0.0,0.0,43.2
240,1684436763356,7627.0,30.800001,31.7,34.8,0.973,86.200005,187.0,0.0,0.0,0.0,43.2
241,1684436763386,7627.0,30.800001,31.7,34.8,0.973,86.200005,187.0,0.0,0.0,0.0,43.2
242,1684436763416,7627.0,30.800001,31.7,34.8,0.973,86.200005,187.0,0.0,0.0,0.0,45.600002
243,1684436763447,7627.0,30.800001,31.7,34.8,0.973,86.200005,187.0,0.0,0.0,0.0,45.600002
244,1684436763478,7627.0,30.800001,31.7,34.8,0.973,86.200005,187.0,0.0,0.0,0.0,45.600002
245,1684436763499,7627.0,30.800001,31.7,34.8,0.973,86.200005,187.0,0.0,0.0,0.0,45.600002
246,1684436763529,7627.0,30.800001,31.7,34.8,0.973,86.200005,187.0,0.0,0.0,0.0,45.600002
247,1684436763559,7788.0,32.4,31.9,35.0,0.996,86.200005,187.0,0.0,0.0,0.0,45.600002
248,1684436763591,7788.0,32.4,31.9,35.0,0.989,86.200005,187.0,0.0,0.0,0.0,45.412502
249,1684436763623,7788.0,32.4,31.9,35.0,0.989,86.200005,187.0,0.0,0.0,0.0,45.412502
250,1684436763651,7788.0,32.4,31.9,35.0,0.989,86.200005,187.0,0.0,0.0,0.0,45.412502
