Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),RPM (rpm),TPS (%),Fuel Open Time (ms),Ignition Angle (deg),Lambda (Lambda),Air Temp (deg),Coolant Temp (deg),Lat (Deg),Lng (Deg),Speed (mph),Oil Pressure (psi)
113,1684435810618,2328.0,12.3,28.800001,10.0,0.637,91.6,179.8,0.0,0.0,0.0,8.2875
114,1684435810636,2328.0,12.3,28.800001,10.0,0.637,91.6,179.8,0.0,0.0,0.0,8.2875
115,1684435810668,2303.0,12.2,28.5,10.0,0.637,91.6,179.8,0.0,0.0,0.0,8.2875
116,1684435810699,2317.0,12.3,28.5,10.0,0.637,91.6,179.8,0.0,0.0,0.0,8.2875
117,1684435810731,2317.0,12.3,28.5,10.0,0.637,91.6,179.8,0.0,0.0,0.0,8.2875
118,1684435810762,2287.0,12.2,28.4,10.0,0.637,91.6,179.8,0.0,0.0,0.0,8.2875
119,1684435810781,2287.0,12.2,28.4,10.0,0.637,91.6,179.8,0.0,0.0,0.0,8.2875
120,1684435810814,2287.0,12.2,28.4,10.0,0.637,91.6,179.8,0.0,0.0,0.0,8.2875
121,1684435810841,2284.0,12.2,27.9,10.0,0.637,91.6,179.8,0.0,0.0,0.0,8.2875
122,1684435810873,2284.0,12.2,27.9,10.0,0.637,91.6,179.8,0.0,0.0,0.0,8.2875
123,1684435810904,2284.0,12.2,27.9,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.8
124,1684435810935,2284.0,12.2,27.9,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.8
125,1684435810951,2297.0,12.3,27.9,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.8
126,1684435810992,2297.0,12.3,27.9,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.8
127,1684435811016,2297.0,12.3,27.9,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.8
128,1684435811045,2229.0,12.2,27.5,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.8
129,1684435811076,2229.0,12.2,27.5,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.8
130,1684435811108,2229.0,12.2,27.5,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.8
131,1684435811140,2231.0,12.3,27.5,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.8
132,1684435811160,2231.0,12.3,27.5,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.8
133,1684435811188,2231.0,12.3,27.5,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.8
134,1684435811219,2231.0,12.3,27.5,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.8
135,1684435811249,2232.0,12.3,27.300001,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.8
136,1684435811281,2232.0,12.3,27.300001,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.8
137,1684435811306,2232.0,12.3,27.300001,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.8
138,1684435811338,2232.0,12.3,27.300001,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.8
139,1684435811371,2232.0,12.3,27.300001,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.8
140,1684435811397,2232.0,12.3,27.300001,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.875001
141,1684435811428,2232.0,12.3,27.300001,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.875001
142,1684435811452,2232.0,12.3,27.300001,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.875001
143,1684435811481,2275.0,12.3,27.0,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.875001
144,1684435811512,2275.0,12.3,27.0,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.875001
145,1684435811541,2275.0,12.3,27.0,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.875001
146,1684435811564,2344.0,12.0,26.5,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.875001
147,1684435811597,2344.0,12.0,26.5,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.875001
148,1684435811626,2344.0,12.0,26.5,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.875001
149,1684435811657,2357.0,12.1,26.1,10.0,0.637,91.6,179.8,0.0,0.0,0.0,7.875001
150,1684435811689,2357.0,12.1,26.1,10.0,0.637,91.6,179.8,0.0,0.0,0.0,9.075002
151,1684435811705,2357.0,12.1,26.1,10.0,0.637,91.6,179.8,0.0,0.0,0.0,9.075002
152,1684435811736,2357.0,12.1,26.1,10.0,0.637,91.6,179.8,0.0,0.0,0.0,9.075002
153,1684435811768,2404.0,12.3,25.800001,10.1,0.637,91.6,179.8,0.0,0.0,0.0,9.075002
154,1684435811800,2404.0,12.3,25.800001,10.1,0.637,91.6,179.8,0.0,0.0,0.0,9.075002
155,1684435811831,2404.0,12.3,25.800001,10.1,0.637,91.6,179.8,0.0,0.0,0.0,9.075002
156,1684435811850,2395.0,12.2,25.6,10.5,0.637,91.6,179.8,0.0,0.0,0.0,9.075002
157,1684435811882,2395.0,12.2,25.6,10.5,0.637,91.6,179.8,0.0,0.0,0.0,8.887502
158,1684435811915,2395.0,12.2,25.6,10.5,0.637,91.6,179.8,0.0,0.0,0.0,8.887502
159,1684435811949,2395.0,12.2,25.6,10.5,0.637,91.6,179.8,0.0,0.0,0.0,8.887502
160,1684435811977,2446.0,12.3,25.5,11.0,0.637,91.6,179.8,0.0,0.0,0.0,8.887502
161,1684435811992,2446.0,12.3,25.5,11.0,0.637,91.6,179.8,0.0,0.0,0.0,8.887502
162,1684435812024,2446.0,12.3,25.5,11.0,0.637,91.6,179.8,0.0,0.0,0.0,8.887502
163,1684435812065,2477.0,12.3,25.300001,11.2,0.637,91.6,179.8,0.0,0.0,0.0,8.887502
164,1684435812087,2477.0,12.3,25.300001,11.2,0.637,91.6,179.8,0.0,0.0,0.0,8.887502
165,1684435812119,2477.0,12.3,25.300001,11.2,0.637,91.6,179.8,0.0,0.0,0.0,8.887502
166,1684435812139,2537.0,12.3,25.2,11.7,0.637,91.6,179.8,0.0,0.0,0.0,8.887502
167,1684435812172,2537.0,12.3,25.2,11.7,0.637,91.6,179.8,0.0,0.0,0.0,8.887502
168,1684435812203,2537.0,12.3,25.2,11.7,0.637,91.6,179.8,0.0,0.0,0.0,9.787501
169,1684435812233,2537.0,12.3,25.2,11.7,0.637,91.6,179.8,0.0,0.0,0.0,9.787501
170,1684435812265,2575.0,12.3,25.0,12.2,0.637,91.6,179.8,0.0,0.0,0.0,9.787501
171,1684435812282,2575.0,12.3,25.0,12.2,0.637,91.6,179.8,0.0,0.0,0.0,9.787501
172,1684435812323,2575.0,12.3,25.0,12.2,0.637,91.6,179.8,0.0,0.0,0.0,9.787501
173,1684435812349,2575.0,12.3,25.0,12.2,0.637,89.8,178.0,0.0,0.0,0.0,9.787501
174,1684435812376,2575.0,12.3,25.0,12.2,0.637,89.8,178.0,0.0,0.0,0.0,9.787501
175,1684435812408,2575.0,12.3,25.0,12.2,0.637,89.8,178.0,0.0,0.0,0.0,10.200001
176,1684435812440,2575.0,12.3,25.0,12.2,0.637,89.8,178.0,0.0,0.0,0.0,10.200001
177,1684435812456,2638.0,12.2,24.7,12.8,0.637,89.8,178.0,0.0,0.0,0.0,10.200001
178,1684435812487,2638.0,12.2,24.7,12.8,0.637,89.8,178.0,0.0,0.0,0.0,10.200001
179,1684435812519,2638.0,12.2,24.7,12.8,0.637,89.8,178.0,0.0,0.0,0.0,10.200001
180,1684435812550,2639.0,12.3,24.800001,12.8,0.637,89.8,178.0,0.0,0.0,0.0,10.200001
181,1684435812582,2639.0,12.3,24.800001,12.8,0.637,89.8,178.0,0.0,0.0,0.0,10.200001
182,1684435812614,2639.0,12.3,24.800001,12.8,0.637,89.8,178.0,0.0,0.0,0.0,10.200001
183,1684435812629,2639.0,12.3,24.800001,12.8,0.637,89.8,178.0,0.0,0.0,0.0,10.200001
184,1684435812664,2672.0,12.2,24.7,13.0,0.637,89.8,178.0,0.0,0.0,0.0,10.200001
185,1684435812698,2672.0,12.2,24.7,13.0,0.637,89.8,178.0,0.0,0.0,0.0,10.312501
186,1684435812724,2672.0,12.2,24.7,13.0,0.637,89.8,178.0,0.0,0.0,0.0,10.312501
187,1684435812756,2672.0,12.2,24.7,13.0,0.637,89.8,178.0,0.0,0.0,0.0,10.312501
188,1684435812788,2708.0,12.3,24.800001,13.900001,0.637,89.8,178.0,0.0,0.0,0.0,10.312501
189,1684435812815,2708.0,12.3,24.800001,13.900001,0.637,89.8,178.0,0.0,0.0,0.0,10.312501
190,1684435812840,2708.0,12.3,24.800001,13.900001,0.637,89.8,178.0,0.0,0.0,0.0,10.312501
191,1684435812873,2713.0,12.2,24.800001,14.2,0.637,89.8,178.0,0.0,0.0,0.0,10.312501
192,1684435812899,2713.0,12.2,24.800001,14.2,0.637,89.8,178.0,0.0,0.0,0.0,10.312501
193,1684435812932,2713.0,12.2,24.800001,14.2,0.637,89.8,178.0,0.0,0.0,0.0,10.312501
194,1684435812950,2766.0,12.2,24.9,14.1,0.637,89.8,178.0,0.0,0.0,0.0,10.312501
195,1684435812989,2766.0,12.2,24.9,14.1,0.637,89.8,178.0,0.0,0.0,0.0,10.987501
196,1684435813015,2766.0,12.2,24.9,14.1,0.637,89.8,178.0,0.0,0.0,0.0,10.987501
197,1684435813047,2766.0,12.2,24.9,14.1,0.637,89.8,178.0,0.0,0.0,0.0,10.987501
198,1684435813066,2912.0,12.1,25.2,15.7,0.637,89.8,178.0,0.0,0.0,0.0,10.987501
199,1684435813096,2912.0,12.1,25.2,15.7,0.637,89.8,178.0,0.0,0.0,0.0,10.987501
200,1684435813136,2912.0,12.1,25.2,15.7,0.637,89.8,178.0,0.0,0.0,0.0,10.987501
201,1684435813163,3133.0,12.1,24.5,16.0,0.637,89.8,178.0,0.0,0.0,0.0,10.987501
202,1684435813192,3133.0,12.1,24.5,16.0,0.637,89.8,178.0,0.0,0.0,0.0,10.987501
203,1684435813216,3133.0,12.1,24.5,16.0,0.637,89.8,178.0,0.0,0.0,0.0,10.987501
204,1684435813248,3173.0,12.1,24.300001,15.2,0.637,89.8,178.0,0.0,0.0,0.0,10.987501
205,1684435813276,3173.0,12.1,24.300001,15.2,0.637,89.8,178.0,0.0,0.0,0.0,10.987501
206,1684435813308,3173.0,12.1,24.300001,15.2,0.637,89.8,178.0,0.0,0.0,0.0,13.312501
207,1684435813325,3173.0,12.1,24.300001,15.2,0.637,89.8,178.0,0.0,0.0,0.0,13.312501
208,1684435813355,3069.0,12.1,24.2,14.0,0.637,89.8,178.0,0.0,0.0,0.0,13.312501
209,1684435813386,3069.0,12.1,24.2,14.0,0.637,89.8,178.0,0.0,0.0,0.0,13.312501
210,1684435813418,3069.0,12.1,24.2,14.0,0.637,89.8,178.0,0.0,0.0,0.0,13.312501
211,1684435813449,2898.0,12.1,24.5,13.0,0.637,89.8,178.0,0.0,0.0,0.0,13.312501
212,1684435813483,2898.0,12.1,24.5,13.0,0.637,89.8,178.0,0.0,0.0,0.0,13.312501
213,1684435813512,2898.0,12.1,24.5,13.0,0.637,89.8,178.0,0.0,0.0,0.0,11.212501
214,1684435813528,2886.0,12.1,24.6,13.7,0.637,89.8,178.0,0.0,0.0,0.0,11.212501
215,1684435813559,2886.0,12.1,24.6,13.7,0.637,89.8,178.0,0.0,0.0,0.0,11.212501
216,1684435813591,2886.0,12.1,24.6,13.7,0.637,89.8,178.0,0.0,0.0,0.0,11.100002
217,1684435813622,2886.0,12.1,24.6,13.7,0.637,89.8,178.0,0.0,0.0,0.0,11.100002
218,1684435813656,2930.0,12.1,25.0,15.0,0.637,89.8,178.0,0.0,0.0,0.0,11.100002
219,1684435813686,2930.0,12.1,25.0,15.0,0.637,89.8,178.0,0.0,0.0,0.0,11.100002
220,1684435813703,2930.0,12.1,25.0,15.0,0.637,89.8,178.0,0.0,0.0,0.0,11.100002
221,1684435813744,3019.0,12.1,25.1,15.3,0.637,89.8,178.0,0.0,0.0,0.0,11.100002
222,1684435813767,3019.0,12.1,25.1,15.3,0.637,89.8,178.0,0.0,0.0,0.0,11.100002
223,1684435813798,3019.0,12.1,25.1,15.3,0.637,89.8,178.0,0.0,0.0,0.0,12.600001
224,1684435813831,3019.0,12.1,25.1,15.3,0.637,89.8,178.0,0.0,0.0,0.0,12.600001
225,1684435813861,3019.0,12.1,25.1,15.3,0.637,89.8,178.0,0.0,0.0,0.0,12.600001
226,1684435813876,3071.0,12.0,24.5,14.3,0.637,89.8,178.0,0.0,0.0,0.0,12.600001
227,1684435813907,3071.0,12.0,24.5,14.3,0.637,89.8,178.0,0.0,0.0,0.0,12.600001
228,1684435813939,3071.0,12.0,24.5,14.3,0.637,89.8,178.0,0.0,0.0,0.0,12.600001
229,1684435813970,3129.0,12.2,24.2,14.6,0.637,89.8,178.0,0.0,0.0,0.0,12.600001
230,1684435814004,3129.0,12.2,24.2,14.6,0.637,89.8,178.0,0.0,0.0,0.0,12.600001
231,1684435814033,3129.0,12.2,24.2,14.6,0.637,89.8,178.0,0.0,0.0,0.0,12.600001
232,1684435814049,3159.0,12.2,24.0,14.400001,0.637,89.8,178.0,0.0,0.0,0.0,12.600001
233,1684435814080,3159.0,12.2,24.0,14.400001,0.637,89.8,178.0,0.0,0.0,0.0,13.312501
234,1684435814112,3159.0,12.2,24.0,14.400001,0.637,89.8,178.0,0.0,0.0,0.0,13.312501
235,1684435814143,3159.0,12.2,24.0,14.400001,0.637,89.8,178.0,0.0,0.0,0.0,13.312501
236,1684435814174,3188.0,12.0,23.800001,14.6,0.637,89.8,178.0,0.0,0.0,0.0,13.312501
237,1684435814205,3188.0,12.0,23.800001,14.6,0.637,89.8,178.0,0.0,0.0,0.0,13.312501
238,1684435814237,3188.0,12.0,23.800001,14.6,0.637,89.8,178.0,0.0,0.0,0.0,13.312501
239,1684435814266,3175.0,12.3,23.9,14.1,0.637,89.8,178.0,0.0,0.0,0.0,13.312501
240,1684435814294,3175.0,12.3,23.9,14.1,0.637,89.8,178.0,0.0,0.0,0.0,13.312501
241,1684435814316,3175.0,12.3,23.9,14.1,0.638,89.8,178.0,0.0,0.0,0.0,13.312501
242,1684435814348,3175.0,12.3,23.9,14.1,0.638,89.8,178.0,0.0,0.0,0.0,13.312501
243,1684435814380,3053.0,12.2,24.1,13.5,0.638,89.8,178.0,0.0,0.0,0.0,12.600001
244,1684435814411,3053.0,12.2,24.1,13.5,0.638,89.8,178.0,0.0,0.0,0.0,12.600001
245,1684435814441,3053.0,12.2,24.1,13.5,0.638,89.8,178.0,0.0,0.0,0.0,12.600001
246,1684435814458,3053.0,12.2,24.1,13.5,0.637,89.8,178.0,0.0,0.0,0.0,12.600001
247,1684435814499,3109.0,12.1,24.0,13.8,0.637,89.8,178.0,0.0,0.0,0.0,12.600001
248,1684435814523,3109.0,12.1,24.0,13.8,0.638,89.8,178.0,0.0,0.0,0.0,12.600001
249,1684435814553,3194.0,12.0,23.800001,14.3,0.638,89.8,178.0,0.0,0.0,0.0,12.600001
250,1684435814584,3194.0,12.0,23.800001,14.3,0.638,89.8,178.0,0.0,0.0,0.0,13.425001
251,1684435814600,3194.0,12.0,23.800001,14.3,0.637,89.8,178.0,0.0,0.0,0.0,13.425001
252,1684435814632,3191.0,12.2,23.800001,14.400001,0.637,89.8,178.0,0.0,0.0,0.0,13.425001
253,1684435814663,3191.0,12.2,23.800001,14.400001,0.638,89.8,178.0,0.0,0.0,0.0,13.425001
