Sample Number (10000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),RPM (rpm),TPS (%),Fuel Open Time (ms),Ignition Angle (deg),Lambda (Lambda),Air Temp (deg),Coolant Temp (deg),Lat (Deg),Lng (Deg),Speed (mph),Oil Pressure (psi)
0,1684437611965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1684437611981,2243.0,12.2,29.7,10.0,0.637,98.8,179.8,0.0,0.0,0.0,7.8
2,1684437612012,2242.0,12.0,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
3,1684437612044,2242.0,12.0,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.387501
4,1684437612075,2214.0,11.8,29.300001,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.387501
5,1684437612101,2309.0,11.8,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
6,1684437612122,2309.0,11.8,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
7,1684437612150,2309.0,11.8,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
8,1684437612181,2309.0,11.8,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
9,1684437612212,2279.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
10,1684437612244,2279.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
11,1684437612275,2274.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
12,1684437612306,2274.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
13,1684437612322,2274.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
14,1684437612353,2268.0,12.1,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
15,1684437612385,2268.0,12.1,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
16,1684437612416,2268.0,12.1,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
17,1684437612448,2269.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
18,1684437612468,2269.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
19,1684437612499,2269.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
20,1684437612530,2269.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
21,1684437612562,2342.0,12.2,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
22,1684437612593,2342.0,12.2,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
23,1684437612624,2342.0,12.2,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
24,1684437612650,2334.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
25,1684437612672,2334.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
26,1684437612703,2334.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
27,1684437612734,2350.0,12.2,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
28,1684437612767,2350.0,12.2,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
29,1684437612789,2350.0,12.2,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
30,1684437612823,2350.0,12.2,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
31,1684437612855,2349.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
32,1684437612881,2349.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
33,1684437612903,2349.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
34,1684437612934,2260.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
35,1684437612965,2260.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
36,1684437612997,2260.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
37,1684437613028,2260.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
38,1684437613044,2329.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
39,1684437613075,2329.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
40,1684437613106,2329.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
41,1684437613138,2321.0,12.1,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
42,1684437613169,2321.0,12.1,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
43,1684437613200,2321.0,12.1,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.875001
44,1684437613231,2321.0,12.1,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.875001
45,1684437613247,2362.0,12.1,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.875001
46,1684437613278,2362.0,12.1,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.400002
47,1684437613310,2362.0,12.1,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.400002
48,1684437613341,2425.0,12.1,29.6,10.2,0.638,98.8,179.8,0.0,0.0,0.0,8.400002
49,1684437613364,2425.0,12.1,29.6,10.2,0.638,98.8,179.8,0.0,0.0,0.0,8.400002
50,1684437613395,2425.0,12.1,29.6,10.2,0.638,98.8,179.8,0.0,0.0,0.0,8.400002
51,1684437613427,2425.0,12.1,29.6,10.2,0.638,98.8,179.8,0.0,0.0,0.0,8.400002
52,1684437613458,2383.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.400002
53,1684437613490,2383.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.875001
54,1684437613521,2383.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.875001
55,1684437613537,2383.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.875001
56,1684437613568,2284.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.875001
57,1684437613599,2376.0,12.1,29.6,10.2,0.638,98.8,179.8,0.0,0.0,0.0,7.875001
58,1684437613630,2376.0,12.1,29.6,10.2,0.638,98.8,179.8,0.0,0.0,0.0,7.875001
59,1684437613662,2402.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.875001
60,1684437613682,2402.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.875001
61,1684437613713,2402.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.875001
62,1684437613744,2471.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.875001
63,1684437613776,2471.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
64,1684437613807,2471.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
65,1684437613838,2471.0,12.2,29.6,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
66,1684437613864,2507.0,12.2,29.800001,10.8,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
67,1684437613885,2507.0,12.2,29.800001,10.8,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
68,1684437613917,2507.0,12.2,29.800001,10.8,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
69,1684437613948,2443.0,12.1,29.7,10.5,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
70,1684437613981,2443.0,12.1,29.7,10.5,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
71,1684437614003,2443.0,12.1,29.7,10.5,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
72,1684437614034,2443.0,12.1,29.7,10.5,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
73,1684437614065,2407.0,12.0,29.6,10.3,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
74,1684437614097,2407.0,12.0,29.6,10.3,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
75,1684437614128,2407.0,12.0,29.6,10.3,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
76,1684437614145,2339.0,12.0,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
77,1684437614176,2339.0,12.0,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
78,1684437614207,2339.0,12.0,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
79,1684437614239,2367.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
80,1684437614270,2367.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.587502
81,1684437614289,2367.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.2875
82,1684437614320,2367.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.2875
83,1684437614352,2367.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.2875
84,1684437614383,2367.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.2875
85,1684437614415,2367.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.2875
86,1684437614432,2358.0,12.1,29.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.2875
87,1684437614462,2394.0,11.900001,29.6,10.1,0.638,98.8,179.8,0.0,0.0,0.0,8.2875
88,1684437614493,2394.0,11.900001,29.6,10.1,0.638,98.8,179.8,0.0,0.0,0.0,8.2875
89,1684437614525,2394.0,11.900001,29.6,10.1,0.638,98.8,179.8,0.0,0.0,0.0,8.2875
90,1684437614556,2390.0,12.1,29.2,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.2875
91,1684437614578,2390.0,12.1,29.2,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.2875
92,1684437614609,2390.0,12.1,29.2,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.2875
93,1684437614641,2390.0,12.1,29.2,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.475
94,1684437614672,2338.0,11.8,28.9,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.475
95,1684437614703,2338.0,11.8,28.9,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.475
96,1684437614735,2338.0,11.8,28.9,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.475
97,1684437614751,2338.0,11.8,28.9,10.0,0.638,98.8,179.8,0.0,0.0,0.0,8.475
98,1684437614782,2270.0,12.1,28.800001,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.575001
99,1684437614813,2270.0,12.1,28.800001,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.575001
100,1684437614844,2270.0,12.1,28.800001,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.575001
101,1684437614876,2307.0,12.1,28.7,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.575001
102,1684437614896,2307.0,12.1,28.7,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.575001
103,1684437614927,2307.0,12.1,28.7,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.575001
104,1684437614958,2245.0,12.2,28.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.575001
105,1684437614990,2245.0,12.2,28.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.575001
106,1684437615021,2245.0,12.2,28.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.575001
107,1684437615052,2245.0,12.2,28.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.575001
108,1684437615078,2245.0,12.2,28.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
109,1684437615099,2245.0,12.2,28.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
110,1684437615131,2245.0,12.2,28.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
111,1684437615162,2325.0,12.1,27.7,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
112,1684437615195,2325.0,12.1,27.7,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
113,1684437615216,2325.0,12.1,27.7,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
114,1684437615247,2322.0,12.1,27.300001,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
115,1684437615279,2322.0,12.1,27.300001,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
116,1684437615310,2322.0,12.1,27.300001,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
117,1684437615342,2275.0,12.2,27.4,10.0,0.638,98.8,179.8,0.0,0.0,0.0,7.8
118,1684437615357,2275.0,12.2,27.4,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.8
119,1684437615388,2275.0,12.2,27.4,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.875001
120,1684437615420,2275.0,12.2,27.4,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.875001
121,1684437615451,2274.0,12.2,27.0,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.875001
122,1684437615482,2274.0,12.2,27.0,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.875001
123,1684437615503,2274.0,12.2,27.0,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.875001
124,1684437615534,2276.0,12.1,26.800001,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.875001
125,1684437615565,2276.0,12.1,26.800001,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.875001
126,1684437615597,2276.0,12.1,26.800001,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.8
127,1684437615628,2276.0,12.1,26.800001,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.8
128,1684437615660,2321.0,12.1,26.5,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.8
129,1684437615675,2321.0,12.1,26.5,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.8
130,1684437615706,2321.0,12.1,26.5,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.8
131,1684437615738,2283.0,12.1,26.2,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.8
132,1684437615769,2283.0,12.1,26.2,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.8
133,1684437615792,2283.0,12.1,26.2,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.8
134,1684437615823,2283.0,12.1,26.2,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.8
135,1684437615855,2325.0,12.1,25.800001,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.8
136,1684437615886,2325.0,12.1,25.800001,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.875001
137,1684437615917,2325.0,12.1,25.800001,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.875001
138,1684437615948,2325.0,12.1,25.800001,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.875001
139,1684437615965,2339.0,12.1,25.5,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.875001
140,1684437615996,2339.0,12.1,25.5,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.875001
141,1684437616027,2339.0,12.1,25.5,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.875001
142,1684437616058,2339.0,12.1,25.5,10.0,0.639,98.8,179.8,0.0,0.0,0.0,7.875001
143,1684437616090,2339.0,12.1,25.5,10.0,0.639,98.8,179.8,0.0,0.0,0.0,8.587502
144,1684437616110,2339.0,12.1,25.5,10.0,0.639,98.8,179.8,0.0,0.0,0.0,8.587502
145,1684437616141,2409.0,12.1,25.300001,10.1,0.639,98.8,179.8,0.0,0.0,0.0,8.587502
146,1684437616173,2409.0,12.1,25.300001,10.1,0.639,98.8,179.8,0.0,0.0,0.0,8.587502
147,1684437616204,2409.0,12.1,25.300001,10.1,0.639,98.8,179.8,0.0,0.0,0.0,8.587502
148,1684437616236,2409.0,12.1,25.300001,10.1,0.639,98.8,179.8,0.0,0.0,0.0,8.587502
149,1684437616267,2373.0,12.1,24.9,10.0,0.639,98.8,179.8,0.0,0.0,0.0,8.587502
150,1684437616293,2373.0,12.1,24.9,10.0,0.639,98.8,179.8,0.0,0.0,0.0,8.587502
151,1684437616314,2373.0,12.1,24.9,10.0,0.639,98.8,179.8,0.0,0.0,0.0,8.587502
152,1684437616345,2357.0,12.2,24.6,10.0,0.639,98.8,179.8,0.0,0.0,0.0,8.587502
153,1684437616377,2357.0,12.2,24.6,10.0,0.639,98.8,179.8,0.0,0.0,0.0,8.475
154,1684437616409,2357.0,12.2,24.6,10.0,0.639,98.8,179.8,0.0,0.0,0.0,8.475
155,1684437616425,2357.0,12.2,24.6,10.0,0.639,98.8,179.8,0.0,0.0,0.0,8.475
156,1684437616456,2378.0,12.2,24.300001,10.0,0.639,98.8,179.8,0.0,0.0,0.0,8.475
157,1684437616488,2378.0,12.2,24.300001,10.0,0.639,98.8,179.8,0.0,0.0,0.0,8.475
158,1684437616519,2378.0,12.2,24.300001,10.0,0.639,98.8,179.8,0.0,0.0,0.0,8.475
159,1684437616550,2360.0,12.2,24.2,10.0,0.639,98.8,179.8,0.0,0.0,0.0,8.475
160,1684437616581,2360.0,12.2,24.2,10.0,0.639,98.8,179.8,0.0,0.0,0.0,8.475
161,1684437616613,2360.0,12.2,24.2,10.0,0.639,98.8,179.8,0.0,0.0,0.0,8.475
162,1684437616629,2420.0,12.2,24.0,10.5,0.639,98.8,179.8,0.0,0.0,0.0,8.475
163,1684437616660,2420.0,12.2,24.0,10.5,0.639,98.8,179.8,0.0,0.0,0.0,8.475
164,1684437616691,2420.0,12.2,24.0,10.5,0.639,98.8,179.8,0.0,0.0,0.0,9.187503
165,1684437616727,2420.0,12.2,24.0,10.5,0.639,98.8,179.8,0.0,0.0,0.0,9.187503
166,1684437616748,2545.0,12.2,23.800001,11.0,0.639,98.8,179.8,0.0,0.0,0.0,9.187503
167,1684437616780,2545.0,12.2,23.800001,11.0,0.639,98.8,179.8,0.0,0.0,0.0,9.187503
168,1684437616811,2545.0,12.2,23.800001,11.0,0.639,98.8,179.8,0.0,0.0,0.0,9.187503
169,1684437616842,2496.0,12.2,23.9,11.3,0.639,98.8,179.8,0.0,0.0,0.0,9.187503
170,1684437616873,2496.0,12.2,23.9,11.3,0.639,98.8,179.8,0.0,0.0,0.0,9.187503
171,1684437616889,2496.0,12.2,23.9,11.3,0.639,98.8,179.8,0.0,0.0,0.0,9.075002
172,1684437616920,2496.0,12.2,23.9,11.3,0.639,98.8,179.8,0.0,0.0,0.0,9.075002
173,1684437616952,2597.0,12.2,23.800001,10.8,0.639,98.8,179.8,0.0,0.0,0.0,9.075002
174,1684437616983,2597.0,12.2,23.800001,10.8,0.639,98.8,179.8,0.0,0.0,0.0,9.075002
175,1684437617014,2597.0,12.2,23.800001,10.8,0.639,98.8,179.8,0.0,0.0,0.0,9.075002
176,1684437617046,2597.0,12.2,23.800001,10.8,0.639,97.0,181.6,0.0,0.0,0.0,9.075002
177,1684437617062,2597.0,12.2,23.800001,10.8,0.639,97.0,181.6,0.0,0.0,0.0,9.075002
178,1684437617093,2597.0,12.2,23.800001,10.8,0.639,97.0,181.6,0.0,0.0,0.0,9.075002
179,1684437617124,2553.0,12.2,24.1,12.2,0.639,97.0,181.6,0.0,0.0,0.0,9.075002
180,1684437617156,2553.0,12.2,24.1,12.2,0.639,97.0,181.6,0.0,0.0,0.0,9.075002
181,1684437617187,2553.0,12.2,24.1,12.2,0.639,97.0,181.6,0.0,0.0,0.0,9.375002
182,1684437617219,2553.0,12.2,24.1,12.2,0.639,97.0,181.6,0.0,0.0,0.0,9.375002
183,1684437617250,2563.0,12.2,23.800001,10.8,0.639,97.0,181.6,0.0,0.0,0.0,9.375002
184,1684437617275,2563.0,12.2,23.800001,10.8,0.639,97.0,181.6,0.0,0.0,0.0,9.375002
185,1684437617297,2563.0,12.2,23.800001,10.8,0.639,97.0,181.6,0.0,0.0,0.0,9.375002
186,1684437617324,2563.0,12.2,23.800001,10.8,0.639,97.0,181.6,0.0,0.0,0.0,9.375002
187,1684437617355,2693.0,12.1,24.6,14.1,0.639,97.0,181.6,0.0,0.0,0.0,9.375002
188,1684437617387,2693.0,12.1,24.6,14.1,0.639,97.0,181.6,0.0,0.0,0.0,10.200001
189,1684437617419,2693.0,12.1,24.6,14.1,0.639,97.0,181.6,0.0,0.0,0.0,10.200001
190,1684437617450,2711.0,12.2,24.5,13.900001,0.639,97.0,181.6,0.0,0.0,0.0,10.200001
191,1684437617466,2711.0,12.2,24.5,13.900001,0.639,97.0,181.6,0.0,0.0,0.0,10.687501
192,1684437617497,2711.0,12.2,24.5,13.900001,0.639,97.0,181.6,0.0,0.0,0.0,10.687501
193,1684437617528,2711.0,12.2,24.5,13.900001,0.639,97.0,181.6,0.0,0.0,0.0,10.687501
194,1684437617560,2802.0,12.1,24.5,13.7,0.639,97.0,181.6,0.0,0.0,0.0,10.687501
195,1684437617591,2802.0,12.1,24.5,13.7,0.639,97.0,181.6,0.0,0.0,0.0,10.687501
196,1684437617622,2802.0,12.1,24.5,13.7,0.639,97.0,181.6,0.0,0.0,0.0,10.687501
197,1684437617654,2935.0,12.1,25.1,16.2,0.639,97.0,181.6,0.0,0.0,0.0,10.687501
198,1684437617669,2935.0,12.1,25.1,16.2,0.639,97.0,181.6,0.0,0.0,0.0,10.687501
199,1684437617711,2935.0,12.1,25.1,16.2,0.639,97.0,181.6,0.0,0.0,0.0,11.287502
200,1684437617732,2935.0,12.1,25.1,16.2,0.639,97.0,181.6,0.0,0.0,0.0,11.287502
201,1684437617763,3058.0,12.1,24.7,15.900001,0.639,97.0,181.6,0.0,0.0,0.0,11.287502
202,1684437617794,3058.0,12.1,24.7,15.900001,0.639,97.0,181.6,0.0,0.0,0.0,11.287502
203,1684437617826,3058.0,12.1,24.7,15.900001,0.639,97.0,181.6,0.0,0.0,0.0,11.287502
204,1684437617857,3205.0,12.1,23.800001,15.3,0.639,97.0,181.6,0.0,0.0,0.0,11.287502
205,1684437617873,3205.0,12.1,23.800001,15.3,0.639,97.0,181.6,0.0,0.0,0.0,11.287502
206,1684437617904,3205.0,12.1,23.800001,15.3,0.639,97.0,181.6,0.0,0.0,0.0,11.287502
207,1684437617935,3234.0,12.0,24.1,14.6,0.639,97.0,181.6,0.0,0.0,0.0,11.287502
208,1684437617967,3234.0,12.0,24.1,14.6,0.639,97.0,181.6,0.0,0.0,0.0,11.287502
209,1684437617998,3234.0,12.0,24.1,14.6,0.639,97.0,181.6,0.0,0.0,0.0,13.425001
210,1684437618029,3234.0,12.0,24.1,14.6,0.639,97.0,181.6,0.0,0.0,0.0,13.425001
211,1684437618061,3191.0,12.1,23.6,14.3,0.639,97.0,181.6,0.0,0.0,0.0,13.425001
212,1684437618077,3191.0,12.1,23.6,14.3,0.639,97.0,181.6,0.0,0.0,0.0,13.425001
213,1684437618108,3191.0,12.1,23.6,14.3,0.639,97.0,181.6,0.0,0.0,0.0,13.425001
214,1684437618139,3248.0,12.1,23.4,14.900001,0.639,97.0,181.6,0.0,0.0,0.0,13.425001
215,1684437618171,3248.0,12.1,23.4,14.900001,0.639,97.0,181.6,0.0,0.0,0.0,13.425001
216,1684437618202,3248.0,12.1,23.4,14.900001,0.639,97.0,181.6,0.0,0.0,0.0,13.425001
217,1684437618234,3248.0,12.1,23.4,14.900001,0.639,97.0,181.6,0.0,0.0,0.0,13.425001
218,1684437618259,3236.0,12.0,23.7,14.0,0.639,97.0,181.6,0.0,0.0,0.0,13.425001
219,1684437618281,3236.0,12.0,23.7,14.0,0.639,97.0,181.6,0.0,0.0,0.0,13.312501
220,1684437618312,3236.0,12.0,23.7,14.0,0.639,97.0,181.6,0.0,0.0,0.0,13.312501
221,1684437618343,3236.0,12.0,23.7,14.0,0.639,97.0,181.6,0.0,0.0,0.0,13.312501
222,1684437618375,3210.0,12.1,23.5,14.8,0.639,97.0,181.6,0.0,0.0,0.0,13.312501
223,1684437618407,3210.0,12.1,23.5,14.8,0.639,97.0,181.6,0.0,0.0,0.0,13.312501
224,1684437618423,3210.0,12.1,23.5,14.8,0.639,97.0,181.6,0.0,0.0,0.0,13.312501
225,1684437618454,3176.0,12.1,23.6,14.400001,0.639,97.0,181.6,0.0,0.0,0.0,13.312501
226,1684437618486,3176.0,12.1,23.6,14.400001,0.639,97.0,181.6,0.0,0.0,0.0,13.200002
227,1684437618517,3176.0,12.1,23.6,14.400001,0.639,97.0,181.6,0.0,0.0,0.0,13.200002
228,1684437618548,3193.0,12.1,23.6,14.2,0.639,97.0,181.6,0.0,0.0,0.0,13.200002
229,1684437618579,3193.0,12.1,23.6,14.2,0.639,97.0,181.6,0.0,0.0,0.0,13.200002
230,1684437618611,3193.0,12.1,23.6,14.2,0.639,97.0,181.6,0.0,0.0,0.0,13.200002
231,1684437618627,3193.0,12.1,23.6,14.2,0.639,97.0,181.6,0.0,0.0,0.0,13.200002
232,1684437618658,3161.0,12.1,23.6,14.2,0.639,97.0,181.6,0.0,0.0,0.0,13.200002
233,1684437618689,3161.0,12.1,23.6,14.2,0.639,97.0,181.6,0.0,0.0,0.0,13.200002
234,1684437618721,3161.0,12.1,23.6,14.2,0.639,97.0,181.6,0.0,0.0,0.0,13.200002
235,1684437618752,3106.0,12.0,23.800001,13.5,0.639,97.0,181.6,0.0,0.0,0.0,13.200002
236,1684437618783,3106.0,12.0,23.800001,13.5,0.639,97.0,181.6,0.0,0.0,0.0,12.600001
237,1684437618809,3106.0,12.0,23.800001,13.5,0.639,97.0,181.6,0.0,0.0,0.0,12.600001
238,1684437618831,3106.0,12.0,23.800001,13.5,0.64,97.0,181.6,0.0,0.0,0.0,12.600001
239,1684437618862,3088.0,12.1,23.9,14.0,0.64,97.0,181.6,0.0,0.0,0.0,12.600001
240,1684437618893,3088.0,12.1,23.9,14.0,0.64,97.0,181.6,0.0,0.0,0.0,12.600001
241,1684437618925,3088.0,12.1,23.9,14.0,0.64,97.0,181.6,0.0,0.0,0.0,12.600001
242,1684437618956,3081.0,12.0,24.0,13.6,0.64,97.0,181.6,0.0,0.0,0.0,12.600001
243,1684437618988,3081.0,12.0,24.0,13.6,0.64,97.0,181.6,0.0,0.0,0.0,12.600001
244,1684437619003,3081.0,12.0,24.0,13.6,0.64,97.0,181.6,0.0,0.0,0.0,12.600001
245,1684437619034,3081.0,12.0,24.0,13.6,0.64,97.0,181.6,0.0,0.0,0.0,12.600001
246,1684437619066,3081.0,12.0,24.0,13.6,0.64,97.0,181.6,0.0,0.0,0.0,12.600001
247,1684437619097,3081.0,12.0,24.0,13.6,0.64,97.0,181.6,0.0,0.0,0.0,11.212501
248,1684437619128,3081.0,12.0,24.0,13.6,0.64,97.0,181.6,0.0,0.0,0.0,11.212501
249,1684437619160,2839.0,12.1,24.4,13.8,0.64,97.0,181.6,0.0,0.0,0.0,11.212501
250,1684437619191,2839.0,12.1,24.4,13.8,0.64,97.0,181.6,0.0,0.0,0.0,11.212501
251,1684437619206,2839.0,12.1,24.4,13.8,0.64,97.0,181.6,0.0,0.0,0.0,11.212501
252,1684437619248,2867.0,12.1,24.4,13.8,0.64,97.0,181.6,0.0,0.0,0.0,11.212501
253,1684437619269,2867.0,12.1,24.4,13.8,0.64,97.0,181.6,0.0,0.0,0.0,11.212501
254,1684437619300,2867.0,12.1,24.4,13.8,0.64,97.0,181.6,0.0,0.0,0.0,10.987501
255,1684437619331,2898.0,12.1,24.6,14.8,0.64,97.0,181.6,0.0,0.0,0.0,10.987501
